,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,CLASS NAME
37851,37851,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,33.0,3.0,48000,Microcerculus marginatus,0.9443510174751282,Southern Nightingale-Wren
37853,37853,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,39.0,3.0,48000,Microcerculus marginatus,0.96192067861557,Southern Nightingale-Wren
37856,37856,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,48.0,3.0,48000,Microcerculus marginatus,0.983957052230835,Southern Nightingale-Wren
37859,37859,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,57.0,3.0,48000,Microcerculus marginatus,0.9934861063957214,Southern Nightingale-Wren
37863,37863,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,69.0,3.0,48000,Microcerculus marginatus,0.953406035900116,Southern Nightingale-Wren
37867,37867,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,81.0,3.0,48000,Microcerculus marginatus,0.6493785381317139,Southern Nightingale-Wren
37870,37870,./../all_10_species/,XC276197 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,92.9959375,0,90.0,3.0,48000,Microcerculus marginatus,0.977730631828308,Southern Nightingale-Wren
37886,37886,./../all_10_species/,XC254220 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,18.619541666666667,0,0.0,3.0,48000,Microcerculus marginatus,0.876690685749054,Southern Nightingale-Wren
37888,37888,./../all_10_species/,XC254220 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,18.619541666666667,0,6.0,3.0,48000,Microcerculus marginatus,0.9756969213485718,Southern Nightingale-Wren
37890,37890,./../all_10_species/,XC254220 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,18.619541666666667,0,12.0,3.0,48000,Microcerculus marginatus,0.6188235282897949,Southern Nightingale-Wren
37891,37891,./../all_10_species/,XC254220 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,18.619541666666667,0,15.0,3.0,48000,Microcerculus marginatus,0.762357771396637,Southern Nightingale-Wren
37894,37894,./../all_10_species/,XC8386 - Pale-breasted Thrush - Turdus leucomelas.mp3,60.44735416666666,0,6.0,3.0,48000,Turdus leucomelas,0.8766683340072632,Pale-breasted Thrush
37895,37895,./../all_10_species/,XC8386 - Pale-breasted Thrush - Turdus leucomelas.mp3,60.44735416666666,0,9.0,3.0,48000,Turdus leucomelas,0.7007444500923157,Pale-breasted Thrush
37897,37897,./../all_10_species/,XC8386 - Pale-breasted Thrush - Turdus leucomelas.mp3,60.44735416666666,0,15.0,3.0,48000,Turdus leucomelas,0.590302050113678,Pale-breasted Thrush
37905,37905,./../all_10_species/,XC8386 - Pale-breasted Thrush - Turdus leucomelas.mp3,60.44735416666666,0,39.0,3.0,48000,Turdus leucomelas,0.8179540634155273,Pale-breasted Thrush
37912,37912,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,0.0,3.0,48000,Microcerculus marginatus,0.9927750825881958,Southern Nightingale-Wren
37913,37913,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,3.0,3.0,48000,Microcerculus marginatus,0.8075637221336365,Southern Nightingale-Wren
37914,37914,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,6.0,3.0,48000,Microcerculus marginatus,0.8921570777893066,Southern Nightingale-Wren
37916,37916,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,12.0,3.0,48000,Microcerculus marginatus,0.9614917635917664,Southern Nightingale-Wren
37917,37917,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,15.0,3.0,48000,Microcerculus marginatus,0.8600758910179138,Southern Nightingale-Wren
37918,37918,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,18.0,3.0,48000,Microcerculus marginatus,0.8180399537086487,Southern Nightingale-Wren
37920,37920,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,24.0,3.0,48000,Microcerculus marginatus,0.9642550349235536,Southern Nightingale-Wren
37921,37921,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,27.0,3.0,48000,Microcerculus marginatus,0.8880458474159241,Southern Nightingale-Wren
37924,37924,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,36.0,3.0,48000,Microcerculus marginatus,0.9933810234069824,Southern Nightingale-Wren
37925,37925,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,39.0,3.0,48000,Microcerculus marginatus,0.899023711681366,Southern Nightingale-Wren
37927,37927,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,45.0,3.0,48000,Microcerculus marginatus,0.6858603358268738,Southern Nightingale-Wren
37929,37929,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,51.0,3.0,48000,Microcerculus marginatus,0.944563627243042,Southern Nightingale-Wren
37930,37930,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,54.0,3.0,48000,Microcerculus marginatus,0.7151982188224792,Southern Nightingale-Wren
37931,37931,./../all_10_species/,XC225752 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.10095833333333,0,57.0,3.0,48000,Microcerculus marginatus,0.5800217986106873,Southern Nightingale-Wren
37932,37932,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,0.0,3.0,48000,Ramphastos tucanus,0.9854773879051208,White-throated Toucan
37933,37933,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,3.0,3.0,48000,Ramphastos tucanus,0.9983264803886414,White-throated Toucan
37935,37935,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,9.0,3.0,48000,Ramphastos tucanus,0.98244309425354,White-throated Toucan
37936,37936,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,12.0,3.0,48000,Ramphastos tucanus,0.9936843514442444,White-throated Toucan
37938,37938,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,18.0,3.0,48000,Ramphastos tucanus,0.8898626565933228,White-throated Toucan
37939,37939,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,21.0,3.0,48000,Ramphastos tucanus,0.99968421459198,White-throated Toucan
37940,37940,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,24.0,3.0,48000,Ramphastos tucanus,0.9883798360824584,White-throated Toucan
37941,37941,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,27.0,3.0,48000,Ramphastos tucanus,0.9955244064331056,White-throated Toucan
37942,37942,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,30.0,3.0,48000,Ramphastos tucanus,0.9993832111358644,White-throated Toucan
37943,37943,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,33.0,3.0,48000,Ramphastos tucanus,0.9986476302146912,White-throated Toucan
37944,37944,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,36.0,3.0,48000,Ramphastos tucanus,0.9972655773162842,White-throated Toucan
37945,37945,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,39.0,3.0,48000,Ramphastos tucanus,0.9973834156990052,White-throated Toucan
37946,37946,./../all_10_species/,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,42.0,3.0,48000,Ramphastos tucanus,0.997492790222168,White-throated Toucan
37958,37958,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,3.0,3.0,48000,Trogon viridis,0.8383559584617615,Green-backed Trogon
37959,37959,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,6.0,3.0,48000,Trogon viridis,0.9470338225364684,Green-backed Trogon
37960,37960,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,9.0,3.0,48000,Trogon viridis,0.9555641412734984,Green-backed Trogon
37961,37961,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,12.0,3.0,48000,Trogon viridis,0.8795931935310364,Green-backed Trogon
37964,37964,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,21.0,3.0,48000,Trogon viridis,0.6673139929771423,Green-backed Trogon
37965,37965,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,24.0,3.0,48000,Trogon viridis,0.9503438472747804,Green-backed Trogon
37966,37966,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,27.0,3.0,48000,Trogon viridis,0.9692543745040894,Green-backed Trogon
37974,37974,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,51.0,3.0,48000,Trogon viridis,0.8195680975914001,Green-backed Trogon
37975,37975,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,54.0,3.0,48000,Trogon viridis,0.7564014196395874,Green-backed Trogon
37976,37976,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,57.0,3.0,48000,Trogon viridis,0.9062288403511048,Green-backed Trogon
37977,37977,./../all_10_species/,XC270998 - Green-backed Trogon - Trogon viridis.mp3,63.58204166666667,0,60.0,3.0,48000,Trogon viridis,0.8014301657676697,Green-backed Trogon
37988,37988,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,0.0,3.0,48000,Ramphastos tucanus,0.8922685384750366,White-throated Toucan
37989,37989,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,3.0,3.0,48000,Ramphastos tucanus,0.7627492547035217,White-throated Toucan
37990,37990,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,6.0,3.0,48000,Ramphastos tucanus,0.9908757209777832,White-throated Toucan
37991,37991,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,9.0,3.0,48000,Ramphastos tucanus,0.9954586029052734,White-throated Toucan
37992,37992,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,12.0,3.0,48000,Ramphastos tucanus,0.9694161415100098,White-throated Toucan
37993,37993,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,15.0,3.0,48000,Ramphastos tucanus,0.6193675994873047,White-throated Toucan
37994,37994,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,18.0,3.0,48000,Ramphastos tucanus,0.9162164926528932,White-throated Toucan
37995,37995,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,21.0,3.0,48000,Ramphastos tucanus,0.9809433817863464,White-throated Toucan
37996,37996,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,24.0,3.0,48000,Ramphastos tucanus,0.8734349608421326,White-throated Toucan
37997,37997,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,27.0,3.0,48000,Ramphastos tucanus,0.8316922783851624,White-throated Toucan
37998,37998,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,30.0,3.0,48000,Ramphastos tucanus,0.7991974353790283,White-throated Toucan
37999,37999,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,33.0,3.0,48000,Ramphastos tucanus,0.9216115474700928,White-throated Toucan
38000,38000,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,36.0,3.0,48000,Ramphastos tucanus,0.9334121942520142,White-throated Toucan
38001,38001,./../all_10_species/,XC128828 - White-throated Toucan - Ramphastos tucanus.mp3,41.40408333333333,0,39.0,3.0,48000,Ramphastos tucanus,0.8192529678344727,White-throated Toucan
38004,38004,./../all_10_species/,XC180582 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,32.56222916666667,0,6.0,3.0,48000,Tolmomyias sulphurescens,0.5357769131660461,Yellow-olive Flatbill
38005,38005,./../all_10_species/,XC180582 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,32.56222916666667,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.5292202234268188,Yellow-olive Flatbill
38014,38014,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,3.0,3.0,48000,Microcerculus marginatus,0.7395663857460022,Southern Nightingale-Wren
38015,38015,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,6.0,3.0,48000,Microcerculus marginatus,0.6942035555839539,Southern Nightingale-Wren
38016,38016,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,9.0,3.0,48000,Microcerculus marginatus,0.5609571933746338,Southern Nightingale-Wren
38018,38018,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,15.0,3.0,48000,Microcerculus marginatus,0.9387481212615968,Southern Nightingale-Wren
38019,38019,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,18.0,3.0,48000,Microcerculus marginatus,0.8897890448570251,Southern Nightingale-Wren
38020,38020,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,21.0,3.0,48000,Microcerculus marginatus,0.7250816822052002,Southern Nightingale-Wren
38025,38025,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,36.0,3.0,48000,Microcerculus marginatus,0.6502115726470947,Southern Nightingale-Wren
38026,38026,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,39.0,3.0,48000,Microcerculus marginatus,0.5715357065200806,Southern Nightingale-Wren
38027,38027,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,42.0,3.0,48000,Microcerculus marginatus,0.8226310014724731,Southern Nightingale-Wren
38028,38028,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,45.0,3.0,48000,Microcerculus marginatus,0.8189312219619751,Southern Nightingale-Wren
38029,38029,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,48.0,3.0,48000,Microcerculus marginatus,0.9139267206192015,Southern Nightingale-Wren
38030,38030,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,51.0,3.0,48000,Microcerculus marginatus,0.949567437171936,Southern Nightingale-Wren
38031,38031,./../all_10_species/,XC118973 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,59.03675,0,54.0,3.0,48000,Microcerculus marginatus,0.8794682025909424,Southern Nightingale-Wren
38033,38033,./../all_10_species/,XC502908 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,3.043625,0,0.0,3.0,48000,Zonotrichia capensis,0.8361409306526184,Rufous-collared Sparrow
38047,38047,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,39.0,3.0,48000,Turdus leucomelas,0.5552169680595398,Pale-breasted Thrush
38050,38050,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,48.0,3.0,48000,Turdus leucomelas,0.5283586978912354,Pale-breasted Thrush
38054,38054,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,60.0,3.0,48000,Turdus leucomelas,0.5619966983795166,Pale-breasted Thrush
38062,38062,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,84.0,3.0,48000,Turdus leucomelas,0.6644972562789917,Pale-breasted Thrush
38072,38072,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,114.0,3.0,48000,Turdus leucomelas,0.5852411985397339,Pale-breasted Thrush
38074,38074,./../all_10_species/,XC272487 - Pale-breasted Thrush - Turdus leucomelas.mp3,157.41389583333333,0,120.0,3.0,48000,Turdus leucomelas,0.7322854399681091,Pale-breasted Thrush
38086,38086,./../all_10_species/,XC524795 - Buff-throated Woodcreeper - Xiphorhynchus guttatus guttatoides.mp3,23.880979166666663,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.5713359713554382,Buff-throated Woodcreeper
38091,38091,./../all_10_species/,XC524795 - Buff-throated Woodcreeper - Xiphorhynchus guttatus guttatoides.mp3,23.880979166666663,0,15.0,3.0,48000,Xiphorhynchus guttatus,0.7387451529502869,Buff-throated Woodcreeper
38095,38095,./../all_10_species/,XC69688 - Green-backed Trogon - Trogon viridis.mp3,112.95347916666668,0,0.0,3.0,48000,Trogon viridis,0.621068000793457,Green-backed Trogon
38108,38108,./../all_10_species/,XC69688 - Green-backed Trogon - Trogon viridis.mp3,112.95347916666668,0,39.0,3.0,48000,Trogon viridis,0.6168315410614014,Green-backed Trogon
38117,38117,./../all_10_species/,XC69688 - Green-backed Trogon - Trogon viridis.mp3,112.95347916666668,0,66.0,3.0,48000,Trogon viridis,0.6242940425872803,Green-backed Trogon
38131,38131,./../all_10_species/,XC69688 - Green-backed Trogon - Trogon viridis.mp3,112.95347916666668,0,108.0,3.0,48000,Trogon viridis,0.6795369386672974,Green-backed Trogon
38139,38139,./../all_10_species/,XC231429 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,43.650625,0,18.0,3.0,48000,Tolmomyias sulphurescens,0.5087707042694092,Yellow-olive Flatbill
38140,38140,./../all_10_species/,XC231429 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,43.650625,0,21.0,3.0,48000,Tolmomyias sulphurescens,0.6917481422424316,Yellow-olive Flatbill
38145,38145,./../all_10_species/,XC231429 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,43.650625,0,36.0,3.0,48000,Tolmomyias sulphurescens,0.5774061679840088,Yellow-olive Flatbill
38154,38154,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,0.0,3.0,48000,Microcerculus marginatus,0.789958119392395,Southern Nightingale-Wren
38156,38156,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,6.0,3.0,48000,Microcerculus marginatus,0.6838016510009766,Southern Nightingale-Wren
38157,38157,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,9.0,3.0,48000,Microcerculus marginatus,0.9250767230987548,Southern Nightingale-Wren
38158,38158,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,12.0,3.0,48000,Microcerculus marginatus,0.93724125623703,Southern Nightingale-Wren
38160,38160,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,18.0,3.0,48000,Microcerculus marginatus,0.8869564533233643,Southern Nightingale-Wren
38162,38162,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,24.0,3.0,48000,Microcerculus marginatus,0.9176559448242188,Southern Nightingale-Wren
38164,38164,./../all_10_species/,XC13229 - Southern Nightingale-Wren - Microcerculus marginatus taeniatus.mp3,32.15675,0,30.0,3.0,48000,Microcerculus marginatus,0.965783715248108,Southern Nightingale-Wren
38165,38165,./../all_10_species/,XC195820 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,12.042458333333334,0,0.0,3.0,48000,Zonotrichia capensis,0.9272078275680542,Rufous-collared Sparrow
38168,38168,./../all_10_species/,XC195820 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,12.042458333333334,0,9.0,3.0,48000,Zonotrichia capensis,0.9590725898742676,Rufous-collared Sparrow
38178,38178,./../all_10_species/,XC244808 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,42.53716666666666,0,27.0,3.0,48000,Microcerculus marginatus,0.8721765279769897,Southern Nightingale-Wren
38184,38184,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,3.0,3.0,48000,Microcerculus marginatus,0.8712877035140991,Southern Nightingale-Wren
38185,38185,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,6.0,3.0,48000,Microcerculus marginatus,0.994627058506012,Southern Nightingale-Wren
38186,38186,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,9.0,3.0,48000,Microcerculus marginatus,0.9703323841094972,Southern Nightingale-Wren
38188,38188,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,15.0,3.0,48000,Microcerculus marginatus,0.9591140151023864,Southern Nightingale-Wren
38189,38189,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,18.0,3.0,48000,Microcerculus marginatus,0.9878602623939514,Southern Nightingale-Wren
38191,38191,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,24.0,3.0,48000,Microcerculus marginatus,0.9821404814720154,Southern Nightingale-Wren
38193,38193,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,30.0,3.0,48000,Microcerculus marginatus,0.992043435573578,Southern Nightingale-Wren
38197,38197,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,42.0,3.0,48000,Microcerculus marginatus,0.9908635020256042,Southern Nightingale-Wren
38200,38200,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,51.0,3.0,48000,Microcerculus marginatus,0.9924881458282472,Southern Nightingale-Wren
38203,38203,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,60.0,3.0,48000,Microcerculus marginatus,0.9258458614349364,Southern Nightingale-Wren
38207,38207,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,72.0,3.0,48000,Microcerculus marginatus,0.9759209752082824,Southern Nightingale-Wren
38210,38210,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,81.0,3.0,48000,Microcerculus marginatus,0.8590925335884094,Southern Nightingale-Wren
38211,38211,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,84.0,3.0,48000,Microcerculus marginatus,0.974633812904358,Southern Nightingale-Wren
38214,38214,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,93.0,3.0,48000,Microcerculus marginatus,0.897354781627655,Southern Nightingale-Wren
38218,38218,./../all_10_species/,XC112248 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,111.12491666666666,0,105.0,3.0,48000,Microcerculus marginatus,0.6940354704856873,Southern Nightingale-Wren
38221,38221,./../all_10_species/,XC715522 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.635104166666665,0,3.0,3.0,48000,Zonotrichia capensis,0.5309174060821533,Rufous-collared Sparrow
38230,38230,./../all_10_species/,XC715522 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.635104166666665,0,30.0,3.0,48000,Zonotrichia capensis,0.576271653175354,Rufous-collared Sparrow
38239,38239,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,18.0,3.0,48000,Microcerculus marginatus,0.8325216174125671,Southern Nightingale-Wren
38240,38240,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,21.0,3.0,48000,Microcerculus marginatus,0.5741640329360962,Southern Nightingale-Wren
38242,38242,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,27.0,3.0,48000,Microcerculus marginatus,0.947205364704132,Southern Nightingale-Wren
38244,38244,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,33.0,3.0,48000,Microcerculus marginatus,0.6878332495689392,Southern Nightingale-Wren
38247,38247,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,42.0,3.0,48000,Microcerculus marginatus,0.7860659956932068,Southern Nightingale-Wren
38264,38264,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,93.0,3.0,48000,Microcerculus marginatus,0.5519882440567017,Southern Nightingale-Wren
38266,38266,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,99.0,3.0,48000,Microcerculus marginatus,0.641277551651001,Southern Nightingale-Wren
38270,38270,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,111.0,3.0,48000,Microcerculus marginatus,0.8997943997383118,Southern Nightingale-Wren
38272,38272,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,117.0,3.0,48000,Microcerculus marginatus,0.8835949897766113,Southern Nightingale-Wren
38275,38275,./../all_10_species/,XC120691 - Southern Nightingale-Wren - Microcerculus marginatus occidentalis.mp3,167.09429166666666,0,126.0,3.0,48000,Microcerculus marginatus,0.8118980526924133,Southern Nightingale-Wren
38289,38289,./../all_10_species/,XC57437 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.5698125,0,0.0,3.0,48000,Zonotrichia capensis,0.8157855868339539,Rufous-collared Sparrow
38291,38291,./../all_10_species/,XC57437 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.5698125,0,6.0,3.0,48000,Zonotrichia capensis,0.8485817313194275,Rufous-collared Sparrow
