FILENAME;CLIP LENGTH;Start (s);End (s);Scientific name;Common name;Confidence
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;21.0;24.0;Cyanocorax violaceus;Violaceous Jay;0.1096465
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;24.0;27.0;Myrmotherula iheringi;Ihering's Antwren;0.56180817
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;24.0;27.0;Pellorneum malaccense;Short-tailed Babbler;0.13841833
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;27.0;30.0;Myrmotherula iheringi;Ihering's Antwren;0.98614615
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;27.0;30.0;Turdinus atrigularis;Black-throated Wren-Babbler;0.103832625
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;30.0;33.0;Ramphocaenus melanurus;Long-billed Gnatwren;0.5971339
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;30.0;33.0;Chrysococcyx minutillus;Little Bronze-Cuckoo;0.27127385
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;36.0;39.0;Ramphocaenus melanurus;Long-billed Gnatwren;0.89633095
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;36.0;39.0;Chrysococcyx minutillus;Little Bronze-Cuckoo;0.15595232
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;39.0;42.0;Myrmotherula iheringi;Ihering's Antwren;0.41395187
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;42.0;45.0;Myrmotherula iheringi;Ihering's Antwren;0.8322775
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;42.0;45.0;Pygiptila stellaris;Spot-winged Antshrike;0.111228146
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;45.0;48.0;Myrmotherula iheringi;Ihering's Antwren;0.98429084
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;48.0;51.0;Chrysococcyx minutillus;Little Bronze-Cuckoo;0.43906605
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-119481.wav;50.7298125;48.0;51.0;Ramphocaenus melanurus;Long-billed Gnatwren;0.35484356
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-122587.wav;27.144;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.4799612
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-122587.wav;27.144;21.0;24.0;Myrmotherula iheringi;Ihering's Antwren;0.9496871
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-122587.wav;27.144;21.0;24.0;Turdinus atrigularis;Black-throated Wren-Babbler;0.13023387
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.99251705
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.9962048
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.9926438
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;9.0;12.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.9645501
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.94675136
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;15.0;18.0;Hafferia immaculata;Blue-lored Antbird;0.1785785
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;18.0;21.0;Myrmotherula iheringi;Ihering's Antwren;0.9818252
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;21.0;24.0;Myrmotherula iheringi;Ihering's Antwren;0.51286376
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;21.0;24.0;Percnostola rufifrons;Black-headed Antbird;0.35568732
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;27.0;30.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.8156068
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;30.0;33.0;Myrmotherula iheringi;Ihering's Antwren;0.99439174
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;33.0;36.0;Myrmotherula iheringi;Ihering's Antwren;0.85205823
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;36.0;39.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.98190534
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;42.0;45.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.36140037
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;42.0;45.0;Myrmotherula iheringi;Ihering's Antwren;0.3045241
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;45.0;48.0;Myrmotherula iheringi;Ihering's Antwren;0.9393379
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;51.0;54.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.9907629
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;54.0;57.0;Cacatua galerita;Sulphur-crested Cockatoo;0.1278979
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;60.0;63.0;Myrmotherula iheringi;Ihering's Antwren;0.9703879
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;63.0;66.0;Myrmotherula iheringi;Ihering's Antwren;0.14349842
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;66.0;69.0;Myrmotherula iheringi;Ihering's Antwren;0.98324054
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;66.0;69.0;Pellorneum malaccense;Short-tailed Babbler;0.35410532
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;69.0;72.0;Myrmotherula iheringi;Ihering's Antwren;0.99345446
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;72.0;75.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.6436178
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;75.0;78.0;Willisornis poecilinotus;Common Scale-backed Antbird;0.33405325
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;75.0;78.0;Neocossyphus fraseri;Rufous Flycatcher-Thrush;0.30593106
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;78.0;81.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.5581845
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;78.0;81.0;Myrmotherula iheringi;Ihering's Antwren;0.49632153
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;81.0;84.0;Myrmotherula iheringi;Ihering's Antwren;0.9855429
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;84.0;87.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.66876143
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;87.0;90.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.9966608
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;93.0;96.0;Myrmotherula iheringi;Ihering's Antwren;0.9892975
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;93.0;96.0;Galbula galbula;Green-tailed Jacamar;0.13618849
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;96.0;99.0;Myrmotherula iheringi;Ihering's Antwren;0.83124566
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;99.0;102.0;Myrmotherula iheringi;Ihering's Antwren;0.81192243
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;99.0;102.0;Myrmotherula axillaris;White-flanked Antwren;0.1163094
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;102.0;105.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.9873038
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;105.0;108.0;Myrmotherula iheringi;Ihering's Antwren;0.7538733
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;108.0;111.0;Myrmotherula iheringi;Ihering's Antwren;0.93310744
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;108.0;111.0;Turdinus atrigularis;Black-throated Wren-Babbler;0.10437843
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;111.0;114.0;Automolus ochrolaemus;Buff-throated Foliage-gleaner;0.99503434
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;114.0;117.0;Myrmotherula iheringi;Ihering's Antwren;0.99710387
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;117.0;120.0;Myrmotherula iheringi;Ihering's Antwren;0.9701208
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;120.0;123.0;Myrmotherula iheringi;Ihering's Antwren;0.522727
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-123314.wav;127.224;123.0;126.0;Myrmotherula iheringi;Ihering's Antwren;0.9079826
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;0.0;3.0;Drymophila devillei;Striated Antbird;0.36684185
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;3.0;6.0;Entomyzon cyanotis;Blue-faced Honeyeater;0.14615142
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.95989954
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;9.0;12.0;Myrmotherula iheringi;Ihering's Antwren;0.99766386
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.6646801
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;18.0;21.0;Myrmotherula iheringi;Ihering's Antwren;0.9950546
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20866.wav;23.04;21.0;24.0;Myrmotherula iheringi;Ihering's Antwren;0.7650389
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.9839549
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;0.0;3.0;Turdinus atrigularis;Black-throated Wren-Babbler;0.17125773
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.99511176
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;3.0;6.0;Pellorneum malaccense;Short-tailed Babbler;0.19260295
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.5069355
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;12.0;15.0;Myrmotherula iheringi;Ihering's Antwren;0.86284477
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-20867.wav;16.0391875;12.0;15.0;Frederickena viridis;Black-throated Antshrike;0.19324528
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.99850094
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.994021
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.9970361
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;6.0;9.0;Galbula galbula;Green-tailed Jacamar;0.46457994
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;9.0;12.0;Myrmotherula iheringi;Ihering's Antwren;0.9982115
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;15.0;18.0;Automolus melanopezus;Brown-rumped Foliage-gleaner;0.30264863
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;18.0;21.0;Myrmotherula iheringi;Ihering's Antwren;0.9244622
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;18.0;21.0;Galbula galbula;Green-tailed Jacamar;0.118862204
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;21.0;24.0;Myrmotherula iheringi;Ihering's Antwren;0.9997855
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;24.0;27.0;Automolus melanopezus;Brown-rumped Foliage-gleaner;0.6902101
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;27.0;30.0;Myrmotherula iheringi;Ihering's Antwren;0.9987056
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;30.0;33.0;Myrmotherula iheringi;Ihering's Antwren;0.99956566
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;33.0;36.0;Myrmotherula iheringi;Ihering's Antwren;0.995624
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;36.0;39.0;Galbula albirostris;Yellow-billed Jacamar;0.51268196
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;42.0;45.0;Myrmotherula iheringi;Ihering's Antwren;0.9992537
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;45.0;48.0;Myrmotherula iheringi;Ihering's Antwren;0.99884725
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226537.wav;48.816;45.0;48.0;Formicivora iheringi;Narrow-billed Antwren;0.12162431
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.7782343
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.8102784
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;12.0;15.0;Cercomacra cinerascens;Gray Antbird;0.17761272
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;12.0;15.0;Branta leucopsis;Barnacle Goose;0.10749627
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;15.0;18.0;Branta leucopsis;Barnacle Goose;0.40321836
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;15.0;18.0;Cercomacra cinerascens;Gray Antbird;0.36619157
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;18.0;21.0;Thamnomanes schistogynus;Bluish-slate Antshrike;0.21514712
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;21.0;24.0;Cercomacra cinerascens;Gray Antbird;0.24111497
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;21.0;24.0;Capito hypoleucus;White-mantled Barbet;0.13397777
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;24.0;27.0;Thamnomanes schistogynus;Bluish-slate Antshrike;0.5812274
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;24.0;27.0;Fulica armillata;Red-gartered Coot;0.45973217
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;27.0;30.0;Thamnomanes schistogynus;Bluish-slate Antshrike;0.208606
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;30.0;33.0;Attila cinnamomeus;Cinnamon Attila;0.14373113
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;33.0;36.0;Turdus obsoletus;Pale-vented Thrush;0.1376363
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;42.0;45.0;Cacicus microrhynchus;Scarlet-rumped Cacique;0.18260008
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;45.0;48.0;Cacicus microrhynchus;Scarlet-rumped Cacique;0.13106893
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;45.0;48.0;Myrmotherula iheringi;Ihering's Antwren;0.107613824
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;57.0;60.0;Myrmotherula iheringi;Ihering's Antwren;0.13873525
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;60.0;63.0;Ramphastos vitellinus;Channel-billed Toucan;0.33779866
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;60.0;63.0;Cyanocorax cayanus;Cayenne Jay;0.23830013
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;63.0;66.0;Ramphastos vitellinus;Channel-billed Toucan;0.24999684
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;66.0;69.0;Cacicus microrhynchus;Scarlet-rumped Cacique;0.10204496
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226538.wav;74.736;72.0;75.0;Oriolus percivali;Black-tailed Oriole;0.10558508
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;0.0;3.0;Attila cinnamomeus;Cinnamon Attila;0.2535731
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.2148234
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.9985727
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;6.0;9.0;Myrmotherula iheringi;Ihering's Antwren;0.95386964
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.9849412
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;18.0;21.0;Myrmotherula iheringi;Ihering's Antwren;0.9967524
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;30.0;33.0;Myrmotherula iheringi;Ihering's Antwren;0.9880845
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226539.wav;38.448;33.0;36.0;Myrmotherula iheringi;Ihering's Antwren;0.9951746
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226540.wav;15.3;0.0;3.0;Turdus albicollis;White-necked Thrush;0.14599755
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226540.wav;15.3;3.0;6.0;Turdus albicollis;White-necked Thrush;0.12496803
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226540.wav;15.3;12.0;15.0;Attila phoenicurus;Rufous-tailed Attila;0.11544756
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;9.0;12.0;Drymophila devillei;Striated Antbird;0.57296443
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;9.0;12.0;Cinnyris notatus;Madagascar Sunbird;0.37398595
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.2789035
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;15.0;18.0;Anthreptes malacensis;Brown-throated Sunbird;0.13755438
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;24.0;27.0;Drymophila devillei;Striated Antbird;0.31178758
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-226541.wav;31.5;27.0;30.0;Drymophila devillei;Striated Antbird;0.92243195
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.67106056
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.75324565
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;6.0;9.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.5980805
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;9.0;12.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.89099544
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;12.0;15.0;Myrmotherula iheringi;Ihering's Antwren;0.97654
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.9777265
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;18.0;21.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.31406522
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;21.0;24.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.9608771
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;21.0;24.0;Todus subulatus;Broad-billed Tody;0.121741265
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;24.0;27.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.73323053
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;27.0;30.0;Myrmotherula iheringi;Ihering's Antwren;0.95055294
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;30.0;33.0;Myrmotherula iheringi;Ihering's Antwren;0.6095085
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;33.0;36.0;Myrmotherula iheringi;Ihering's Antwren;0.52520335
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;36.0;39.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.9441671
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;39.0;42.0;Cymbilaimus sanctaemariae;Bamboo Antshrike;0.9527687
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;42.0;45.0;Myrmotherula iheringi;Ihering's Antwren;0.8701974
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-263564.wav;54.935520833333335;45.0;48.0;Myrmotherula iheringi;Ihering's Antwren;0.7861632
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-31172.wav;31.686541666666667;6.0;9.0;Xiphorhynchus ocellatus;Ocellated Woodcreeper;0.10275456
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-31172.wav;31.686541666666667;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.10977832
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-31172.wav;31.686541666666667;18.0;21.0;Myrmotherula menetriesii;Gray Antwren;0.15037072
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-31172.wav;31.686541666666667;24.0;27.0;Xiphorhynchus ocellatus;Ocellated Woodcreeper;0.17680068
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;0.0;3.0;Myrmotherula iheringi;Ihering's Antwren;0.41123927
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;3.0;6.0;Myrmotherula iheringi;Ihering's Antwren;0.77705556
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;6.0;9.0;Piprites chloris;Wing-barred Piprites;0.3584806
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;15.0;18.0;Myrmotherula iheringi;Ihering's Antwren;0.98836356
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;21.0;24.0;Myrmotherula iheringi;Ihering's Antwren;0.9921252
/media/jacob/Audio/Training_Xeno_Canto_2022/Myrmotherula-iheringi-418894.wav;59.04;24.0;27.0;Myrmotherula iheringi;Ihering's Antwren;0.99261606
