,Filename,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
3627,Lipaugus-vociferans-519392,39,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9859
180,Lipaugus-vociferans-114287,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9859
4926,Lipaugus-vociferans-81845,35,Spectrogram 1,1,90.0,93.0,150,12000,scrpih1,Screaming Piha,0.9859
144,Lipaugus-vociferans-106549,7,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9858
720,Lipaugus-vociferans-200332,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9858
1182,Lipaugus-vociferans-24226,15,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9858
1230,Lipaugus-vociferans-248712,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9857
3579,Lipaugus-vociferans-512307,9,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9856
1552,Lipaugus-vociferans-284044,9,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9856
1630,Lipaugus-vociferans-302763,11,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9856
4071,Lipaugus-vociferans-525583,9,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9856
1589,Lipaugus-vociferans-296555,3,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9854
884,Lipaugus-vociferans-225156,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9854
2439,Lipaugus-vociferans-421081,13,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9854
2485,Lipaugus-vociferans-427546,34,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9854
1363,Lipaugus-vociferans-251068,9,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9854
1265,Lipaugus-vociferans-249181,28,Spectrogram 1,1,72.0,75.0,150,12000,scrpih1,Screaming Piha,0.9854
4493,Lipaugus-vociferans-63613,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9854
572,Lipaugus-vociferans-165764,10,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9853
3014,Lipaugus-vociferans-443978,22,Spectrogram 1,1,150.0,153.0,150,12000,scrpih1,Screaming Piha,0.9853
2781,Lipaugus-vociferans-436779,16,Spectrogram 1,1,129.0,132.0,150,12000,scrpih1,Screaming Piha,0.9853
4388,Lipaugus-vociferans-59336,15,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9853
4389,Lipaugus-vociferans-59336,16,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9852
2930,Lipaugus-vociferans-442393,63,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9852
2496,Lipaugus-vociferans-427546,45,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9851
3553,Lipaugus-vociferans-511111,19,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9851
3559,Lipaugus-vociferans-511853,4,Spectrogram 1,1,18.0,21.0,150,12000,plaant1,Plain Antvireo,0.9850
4788,Lipaugus-vociferans-76028,1,Spectrogram 1,1,102.0,105.0,150,12000,scrpih1,Screaming Piha,0.9850
27,Lipaugus-vociferans-102397,13,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9850
3431,Lipaugus-vociferans-487954,78,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9850
1929,Lipaugus-vociferans-357224,4,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9849
1370,Lipaugus-vociferans-259070,7,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9849
1378,Lipaugus-vociferans-259071,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9849
4576,Lipaugus-vociferans-66186,15,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9848
118,Lipaugus-vociferans-10519,16,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9848
53,Lipaugus-vociferans-102838,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9848
403,Lipaugus-vociferans-130373,13,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9847
1690,Lipaugus-vociferans-325462,28,Spectrogram 1,1,69.0,72.0,150,12000,scrpih1,Screaming Piha,0.9847
3926,Lipaugus-vociferans-520936,44,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9846
250,Lipaugus-vociferans-123333,18,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9846
200,Lipaugus-vociferans-114287,24,Spectrogram 1,1,69.0,72.0,150,12000,scrpih1,Screaming Piha,0.9846
3974,Lipaugus-vociferans-520937,41,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.9846
3527,Lipaugus-vociferans-511110,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9846
1350,Lipaugus-vociferans-249588,14,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9845
3868,Lipaugus-vociferans-520935,18,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9845
2868,Lipaugus-vociferans-442393,1,Spectrogram 1,1,102.0,105.0,150,12000,scrpih1,Screaming Piha,0.9845
3423,Lipaugus-vociferans-487954,70,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9845
4885,Lipaugus-vociferans-81844,15,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9845
3121,Lipaugus-vociferans-445456,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9844
1100,Lipaugus-vociferans-22528,7,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9844
1454,Lipaugus-vociferans-270766,16,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9844
36,Lipaugus-vociferans-102397,22,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9842
2869,Lipaugus-vociferans-442393,2,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.9842
20,Lipaugus-vociferans-102397,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9841
4715,Lipaugus-vociferans-73778,12,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9841
1323,Lipaugus-vociferans-249587,48,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9841
2667,Lipaugus-vociferans-431965,19,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9840
2697,Lipaugus-vociferans-433392,21,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9840
3925,Lipaugus-vociferans-520936,43,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9840
162,Lipaugus-vociferans-112819,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9840
3549,Lipaugus-vociferans-511111,15,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9840
131,Lipaugus-vociferans-105496,10,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9839
4894,Lipaugus-vociferans-81845,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9838
988,Lipaugus-vociferans-225160,10,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9838
2756,Lipaugus-vociferans-436397,48,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9837
2883,Lipaugus-vociferans-442393,16,Spectrogram 1,1,132.0,135.0,150,12000,scrpih1,Screaming Piha,0.9837
2052,Lipaugus-vociferans-38482,17,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9837
4905,Lipaugus-vociferans-81845,14,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9837
3551,Lipaugus-vociferans-511111,17,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9836
1284,Lipaugus-vociferans-249587,9,Spectrogram 1,1,120.0,123.0,150,12000,scrpih1,Screaming Piha,0.9836
313,Lipaugus-vociferans-129727,30,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9836
1863,Lipaugus-vociferans-33929,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9836
3366,Lipaugus-vociferans-487954,13,Spectrogram 1,1,132.0,135.0,150,12000,scrpih1,Screaming Piha,0.9836
3165,Lipaugus-vociferans-456300,6,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9835
3914,Lipaugus-vociferans-520936,32,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9834
2702,Lipaugus-vociferans-433392,26,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9833
549,Lipaugus-vociferans-163802,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9833
2141,Lipaugus-vociferans-391890,29,Spectrogram 1,1,168.0,171.0,150,12000,scrpih1,Screaming Piha,0.9832
140,Lipaugus-vociferans-106549,3,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9832
3428,Lipaugus-vociferans-487954,75,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9832
2401,Lipaugus-vociferans-404600,23,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9832
3489,Lipaugus-vociferans-49831,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9831
1473,Lipaugus-vociferans-272411,12,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9831
3061,Lipaugus-vociferans-443978,69,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9831
2576,Lipaugus-vociferans-430597,16,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9830
1842,Lipaugus-vociferans-332895,21,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9830
1644,Lipaugus-vociferans-303299,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9830
3338,Lipaugus-vociferans-483125,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9829
3902,Lipaugus-vociferans-520936,20,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9829
719,Lipaugus-vociferans-200332,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9828
3294,Lipaugus-vociferans-471375,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9828
825,Lipaugus-vociferans-201536,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9827
3916,Lipaugus-vociferans-520936,34,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9827
3872,Lipaugus-vociferans-520935,22,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9827
1868,Lipaugus-vociferans-33929,9,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9826
3253,Lipaugus-vociferans-471086,23,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9826
4504,Lipaugus-vociferans-63614,7,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9826
1364,Lipaugus-vociferans-259070,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9825
65,Lipaugus-vociferans-104074,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9825
3360,Lipaugus-vociferans-487954,7,Spectrogram 1,1,117.0,120.0,150,12000,scrpih1,Screaming Piha,0.9825
3359,Lipaugus-vociferans-487954,6,Spectrogram 1,1,114.0,117.0,150,12000,scrpih1,Screaming Piha,0.9824
1833,Lipaugus-vociferans-332895,12,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9823
4276,Lipaugus-vociferans-541943,4,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9823
1199,Lipaugus-vociferans-247091,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9823
2736,Lipaugus-vociferans-436397,28,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9823
1105,Lipaugus-vociferans-225287,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9823
650,Lipaugus-vociferans-188623,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9822
1805,Lipaugus-vociferans-332894,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9822
3904,Lipaugus-vociferans-520936,22,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9821
3432,Lipaugus-vociferans-487954,79,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9821
87,Lipaugus-vociferans-10517,16,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9821
3418,Lipaugus-vociferans-487954,65,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9821
4347,Lipaugus-vociferans-544895,26,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9820
1835,Lipaugus-vociferans-332895,14,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9820
1214,Lipaugus-vociferans-247092,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9820
1120,Lipaugus-vociferans-225289,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9820
4955,Lipaugus-vociferans-81846,28,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9820
614,Lipaugus-vociferans-170484,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9819
1221,Lipaugus-vociferans-247093,1,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9819
1267,Lipaugus-vociferans-249181,30,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9819
1127,Lipaugus-vociferans-225293,1,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9819
9,Lipaugus-vociferans-101,9,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9818
1632,Lipaugus-vociferans-303181,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9818
2036,Lipaugus-vociferans-38482,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9817
3322,Lipaugus-vociferans-474921,15,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9817
4247,Lipaugus-vociferans-527927,23,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9817
2661,Lipaugus-vociferans-431965,13,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9817
1695,Lipaugus-vociferans-325462,33,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.9816
1287,Lipaugus-vociferans-249587,12,Spectrogram 1,1,135.0,138.0,150,12000,scrpih1,Screaming Piha,0.9816
2548,Lipaugus-vociferans-42953,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9815
4912,Lipaugus-vociferans-81845,21,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9815
1674,Lipaugus-vociferans-325462,12,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9815
3189,Lipaugus-vociferans-458958,7,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9815
205,Lipaugus-vociferans-114287,29,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9815
762,Lipaugus-vociferans-200334,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9815
2557,Lipaugus-vociferans-429617,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9815
577,Lipaugus-vociferans-165889,5,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9814
2196,Lipaugus-vociferans-391890,84,Spectrogram 1,1,291.0,294.0,150,12000,scrpih1,Screaming Piha,0.9814
3865,Lipaugus-vociferans-520935,15,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9814
2804,Lipaugus-vociferans-436779,39,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9813
4250,Lipaugus-vociferans-527927,26,Spectrogram 1,1,84.0,87.0,150,12000,scrpih1,Screaming Piha,0.9813
1298,Lipaugus-vociferans-249587,23,Spectrogram 1,1,171.0,174.0,150,12000,scrpih1,Screaming Piha,0.9813
4054,Lipaugus-vociferans-525378,30,Spectrogram 1,1,69.0,72.0,150,12000,scrpih1,Screaming Piha,0.9813
3894,Lipaugus-vociferans-520936,12,Spectrogram 1,1,126.0,129.0,150,12000,scrpih1,Screaming Piha,0.9812
3949,Lipaugus-vociferans-520937,16,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9812
1680,Lipaugus-vociferans-325462,18,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9812
3443,Lipaugus-vociferans-487954,90,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9811
1908,Lipaugus-vociferans-346015,26,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.9811
1225,Lipaugus-vociferans-247093,5,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9811
1131,Lipaugus-vociferans-225293,5,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9811
4507,Lipaugus-vociferans-63614,10,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9809
524,Lipaugus-vociferans-152497,2,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9809
3466,Lipaugus-vociferans-4945,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9809
634,Lipaugus-vociferans-18573,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9808
2551,Lipaugus-vociferans-429593,1,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9808
3691,Lipaugus-vociferans-519394,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9808
1574,Lipaugus-vociferans-2909,3,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9807
4999,Lipaugus-vociferans-88353,14,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9807
3251,Lipaugus-vociferans-471086,21,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9807
3943,Lipaugus-vociferans-520937,10,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9807
674,Lipaugus-vociferans-194728,10,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9806
2506,Lipaugus-vociferans-427547,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9806
3886,Lipaugus-vociferans-520936,4,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.9805
3892,Lipaugus-vociferans-520936,10,Spectrogram 1,1,120.0,123.0,150,12000,scrpih1,Screaming Piha,0.9805
1351,Lipaugus-vociferans-249588,15,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9805
1126,Lipaugus-vociferans-225289,14,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9804
186,Lipaugus-vociferans-114287,10,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9804
3617,Lipaugus-vociferans-519392,29,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9804
3436,Lipaugus-vociferans-487954,83,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9804
1220,Lipaugus-vociferans-247092,14,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9804
2682,Lipaugus-vociferans-433392,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9803
3183,Lipaugus-vociferans-458958,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9802
294,Lipaugus-vociferans-129727,11,Spectrogram 1,1,126.0,129.0,150,12000,scrpih1,Screaming Piha,0.9802
2394,Lipaugus-vociferans-404600,16,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9801
4898,Lipaugus-vociferans-81845,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9801
1784,Lipaugus-vociferans-329364,46,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9800
3885,Lipaugus-vociferans-520936,3,Spectrogram 1,1,102.0,105.0,150,12000,scrpih1,Screaming Piha,0.9800
3976,Lipaugus-vociferans-521303,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9800
616,Lipaugus-vociferans-170484,3,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9800
1028,Lipaugus-vociferans-225166,10,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9800
881,Lipaugus-vociferans-225156,3,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9799
1596,Lipaugus-vociferans-296560,6,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9798
33,Lipaugus-vociferans-102397,19,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9798
652,Lipaugus-vociferans-188623,13,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9798
1172,Lipaugus-vociferans-24226,5,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9798
3427,Lipaugus-vociferans-487954,74,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9798
4496,Lipaugus-vociferans-63613,6,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9797
587,Lipaugus-vociferans-167266,7,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9797
3600,Lipaugus-vociferans-519392,12,Spectrogram 1,1,129.0,132.0,150,12000,dwtman1,Dwarf Tyrant-Manakin,0.9796
1550,Lipaugus-vociferans-284044,7,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9796
3445,Lipaugus-vociferans-487954,92,Spectrogram 1,1,93.0,96.0,150,12000,scrpih1,Screaming Piha,0.9795
3348,Lipaugus-vociferans-483303,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9795
4344,Lipaugus-vociferans-544895,23,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9795
3903,Lipaugus-vociferans-520936,21,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9794
2758,Lipaugus-vociferans-436397,50,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9793
3874,Lipaugus-vociferans-520935,24,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9793
2273,Lipaugus-vociferans-391890,161,Spectrogram 1,1,480.0,483.0,150,12000,scrpih1,Screaming Piha,0.9793
3328,Lipaugus-vociferans-482063,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9793
1786,Lipaugus-vociferans-329364,48,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.9792
2012,Lipaugus-vociferans-357225,66,Spectrogram 1,1,72.0,75.0,150,12000,scrpih1,Screaming Piha,0.9791
1859,Lipaugus-vociferans-332895,38,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9791
1591,Lipaugus-vociferans-296560,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9791
1241,Lipaugus-vociferans-249181,4,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9790
564,Lipaugus-vociferans-165764,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9789
4017,Lipaugus-vociferans-523948,36,Spectrogram 1,1,75.0,78.0,150,12000,blcman1,Blue-crowned Manakin,0.9788
3545,Lipaugus-vociferans-511111,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9788
3026,Lipaugus-vociferans-443978,34,Spectrogram 1,1,180.0,183.0,150,12000,scrpih1,Screaming Piha,0.9788
2308,Lipaugus-vociferans-396043,3,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9788
2290,Lipaugus-vociferans-391890,178,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9787
2130,Lipaugus-vociferans-391890,18,Spectrogram 1,1,147.0,150.0,150,12000,scrpih1,Screaming Piha,0.9786
175,Lipaugus-vociferans-112819,16,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9786
1615,Lipaugus-vociferans-301423,12,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9785
3289,Lipaugus-vociferans-471375,6,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9785
272,Lipaugus-vociferans-123334,4,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9785
2191,Lipaugus-vociferans-391890,79,Spectrogram 1,1,279.0,282.0,150,12000,scrpih1,Screaming Piha,0.9785
3529,Lipaugus-vociferans-511110,13,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9784
354,Lipaugus-vociferans-129738,10,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9784
1665,Lipaugus-vociferans-325462,3,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.9784
2563,Lipaugus-vociferans-430597,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9784
4958,Lipaugus-vociferans-81846,31,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9784
3438,Lipaugus-vociferans-487954,85,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9783
3250,Lipaugus-vociferans-471086,20,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9783
