IN FILE,MANUAL ID,OFFSET,DURATION,Confidence
20210820_001000_OTH1.csv,Wrentit,36.0,3.0,0.28275335
20210820_001000_OTH1.csv,Pearl Kite,36.0,3.0,0.21841124
20210820_001000_OTH1.csv,Wrentit,39.0,3.0,0.50149137
20210820_001000_OTH1.csv,Reed Parrotbill,39.0,3.0,0.2931925
20210820_001000_OTH1.csv,Wrentit,45.0,3.0,0.56510234
20210820_001000_OTH1.csv,Pearl Kite,45.0,3.0,0.43785793
20210820_001000_OTH1.csv,Wrentit,48.0,3.0,0.13126709
20210820_001000_OTH1.csv,Reed Parrotbill,48.0,3.0,0.11424691
20210820_001000_OTH1.csv,Wrentit,57.0,3.0,0.18429103
20210821_070000_OFF7.csv,Abyssinian Nightjar,12.0,3.0,0.11221626
20210811_173000_OFF7.csv,Watercock,33.0,3.0,0.22003518
20210819_104000_OFF4.csv,Chaco Owl,51.0,3.0,0.1249228
20210816_161000_OFF7.csv,Watercock,9.0,3.0,0.11044336
20210823_041000_OFF1.csv,Arabian Scops-Owl,3.0,3.0,0.16206227
20210823_041000_OFF1.csv,Ground Parrot,3.0,3.0,0.10486069
20210823_041000_OFF1.csv,Philippine Frogmouth,3.0,3.0,0.10396557
20210823_041000_OFF1.csv,Arabian Scops-Owl,6.0,3.0,0.12300675
20210823_041000_OFF1.csv,Arabian Scops-Owl,12.0,3.0,0.13365537
20210823_041000_OFF1.csv,Arabian Scops-Owl,15.0,3.0,0.14169016
20210823_041000_OFF1.csv,Arabian Scops-Owl,21.0,3.0,0.28136653
20210823_041000_OFF1.csv,Arabian Scops-Owl,24.0,3.0,0.109200366
20210823_041000_OFF1.csv,Arabian Scops-Owl,30.0,3.0,0.100456074
20210823_041000_OFF1.csv,Arabian Scops-Owl,33.0,3.0,0.31453174
20210823_041000_OFF1.csv,Arabian Scops-Owl,36.0,3.0,0.14019716
20210823_041000_OFF1.csv,Arabian Scops-Owl,42.0,3.0,0.1288838
20210823_041000_OFF1.csv,Arabian Scops-Owl,48.0,3.0,0.1538711
20210823_041000_OFF1.csv,Arabian Scops-Owl,57.0,3.0,0.15971762
20210813_145000_OFF5.csv,Bewick's Wren,21.0,3.0,0.33702752
20210813_145000_OFF5.csv,Western Yellow Wagtail,24.0,3.0,0.22815861
20210813_145000_OFF5.csv,Bewick's Wren,27.0,3.0,0.6818248
20210813_145000_OFF5.csv,Bewick's Wren,30.0,3.0,0.71178037
20210813_145000_OFF5.csv,Bewick's Wren,36.0,3.0,0.6053622
20210813_145000_OFF5.csv,Bewick's Wren,39.0,3.0,0.63751775
20210813_145000_OFF5.csv,Bewick's Wren,42.0,3.0,0.48393708
20210813_145000_OFF5.csv,Bewick's Wren,48.0,3.0,0.14120814
20210813_145000_OFF5.csv,Bewick's Wren,51.0,3.0,0.26066482
20210821_032000_OFF1.csv,Dwarf Tinamou,0.0,3.0,0.24909642
20210821_032000_OFF1.csv,Dwarf Tinamou,6.0,3.0,0.16891268
20210821_032000_OFF1.csv,Dwarf Tinamou,15.0,3.0,0.19601570000000001
20210821_032000_OFF1.csv,Arabian Scops-Owl,15.0,3.0,0.16609052
20210821_032000_OFF1.csv,Dwarf Tinamou,21.0,3.0,0.1739243
20210821_032000_OFF1.csv,Dwarf Tinamou,27.0,3.0,0.2470891
20210821_032000_OFF1.csv,Dwarf Tinamou,57.0,3.0,0.16222045
20210819_042000_OFF3.csv,Arabian Scops-Owl,30.0,3.0,0.10765088
20210811_164000_OFF2.csv,California Thrasher,54.0,3.0,0.10369360000000001
20210815_162000_OFF1.csv,Anna's Hummingbird,18.0,3.0,0.90267193
20210815_162000_OFF1.csv,Buff-bellied Hummingbird,18.0,3.0,0.5528443000000001
20210815_162000_OFF1.csv,Anna's Hummingbird,21.0,3.0,0.5691151
20210815_162000_OFF1.csv,Anna's Hummingbird,24.0,3.0,0.9359128000000001
20210815_162000_OFF1.csv,Anna's Hummingbird,30.0,3.0,0.89726895
20210815_162000_OFF1.csv,Anna's Hummingbird,33.0,3.0,0.9918377
20210815_162000_OFF1.csv,Anna's Hummingbird,36.0,3.0,0.57105625
20210815_162000_OFF1.csv,Mediterranean Flycatcher,36.0,3.0,0.13167353
20210815_162000_OFF1.csv,Anna's Hummingbird,39.0,3.0,0.92194825
20210815_162000_OFF1.csv,Anna's Hummingbird,42.0,3.0,0.8997484
20210815_162000_OFF1.csv,Anna's Hummingbird,48.0,3.0,0.97999454
20210815_162000_OFF1.csv,Anna's Hummingbird,57.0,3.0,0.9298083
20210823_190000_OFF2.csv,Common Raven,24.0,3.0,0.14342
20210823_190000_OFF2.csv,Common Raven,27.0,3.0,0.25499725
20210823_190000_OFF2.csv,California Towhee,33.0,3.0,0.25386098
20210823_190000_OFF2.csv,California Towhee,36.0,3.0,0.5254287
20210823_190000_OFF2.csv,Common Raven,39.0,3.0,0.114188716
20210817_224000_OTH0.csv,California Thrasher,30.0,3.0,0.13212097
20210817_224000_OTH0.csv,California Thrasher,42.0,3.0,0.27520788
20210817_224000_OTH0.csv,Desert Finch,42.0,3.0,0.16141884
20210817_224000_OTH0.csv,Wrentit,48.0,3.0,0.6912826
20210817_224000_OTH0.csv,Reed Parrotbill,48.0,3.0,0.26696318
20210817_224000_OTH0.csv,Wrentit,54.0,3.0,0.43238696
20210817_224000_OTH0.csv,Wrentit,57.0,3.0,0.7738434000000001
20210817_224000_OTH0.csv,Reed Parrotbill,57.0,3.0,0.36291102
20210818_140000_OFF4.csv,California Towhee,42.0,3.0,0.4738669
20210812_055000_OTH1.csv,Arabian Scops-Owl,6.0,3.0,0.108774215
20210812_055000_OTH1.csv,Arabian Scops-Owl,42.0,3.0,0.14275537
20210812_055000_OTH1.csv,Arabian Scops-Owl,45.0,3.0,0.12970410000000002
20210812_055000_OTH1.csv,Arabian Scops-Owl,54.0,3.0,0.11200025
20210812_055000_OTH1.csv,Arabian Scops-Owl,57.0,3.0,0.17853382
20210812_055000_OTH1.csv,Abyssinian Nightjar,57.0,3.0,0.10414273
20210819_141000_OFF6.csv,Antillean Mango,54.0,3.0,0.12252568
20210813_101000_OFF6.csv,Dwarf Tinamou,18.0,3.0,0.11302481
20210813_101000_OFF6.csv,Abyssinian Nightjar,33.0,3.0,0.12036687
20210822_003000_OFF3.csv,California Towhee,12.0,3.0,0.11201579
20210822_003000_OFF3.csv,Eurasian Eagle-Owl,18.0,3.0,0.18843614
20210822_003000_OFF3.csv,Indian Peafowl,18.0,3.0,0.10333573
20210815_155000_OFF0.csv,Rufous-browed Conebill,6.0,3.0,0.16608624
20210811_044000_OTH1.csv,Arabian Scops-Owl,15.0,3.0,0.15414146
20210811_044000_OTH1.csv,Arabian Scops-Owl,18.0,3.0,0.121325776
20210811_044000_OTH1.csv,Arabian Scops-Owl,21.0,3.0,0.17478438
20210811_044000_OTH1.csv,Arabian Scops-Owl,24.0,3.0,0.11369021
20210820_040000_OFF6.csv,Arabian Scops-Owl,33.0,3.0,0.10195966
20210820_040000_OFF6.csv,Arabian Scops-Owl,42.0,3.0,0.10330917
20210820_040000_OFF6.csv,Arabian Scops-Owl,51.0,3.0,0.100783594
20210814_124000_OFF6.csv,Common Poorwill,9.0,3.0,0.15699638
20210814_124000_OFF6.csv,Common Poorwill,15.0,3.0,0.19645682
20210814_124000_OFF6.csv,Common Poorwill,39.0,3.0,0.42677078
20210823_063000_OFF3.csv,Arabian Scops-Owl,33.0,3.0,0.17971429
20210816_014000_OFF6.csv,California Gnatcatcher,27.0,3.0,0.8675208000000001
20210816_014000_OFF6.csv,Northern Lapwing,27.0,3.0,0.13944988
20210816_014000_OFF6.csv,California Gnatcatcher,30.0,3.0,0.97759
20210816_014000_OFF6.csv,Northern Lapwing,30.0,3.0,0.48111513
20210816_014000_OFF6.csv,California Gnatcatcher,33.0,3.0,0.9880306000000001
20210816_014000_OFF6.csv,Northern Lapwing,33.0,3.0,0.21686509
20210816_014000_OFF6.csv,California Gnatcatcher,36.0,3.0,0.9834245999999999
20210816_014000_OFF6.csv,Northern Lapwing,36.0,3.0,0.2514131
20210816_014000_OFF6.csv,California Gnatcatcher,39.0,3.0,0.9518515
20210816_014000_OFF6.csv,Northern Lapwing,39.0,3.0,0.13715515
20210816_014000_OFF6.csv,California Gnatcatcher,42.0,3.0,0.9067963
20210816_014000_OFF6.csv,Northern Lapwing,42.0,3.0,0.40490848
20210816_014000_OFF6.csv,California Gnatcatcher,45.0,3.0,0.71793437
20210816_014000_OFF6.csv,Northern Lapwing,45.0,3.0,0.29945976
20210816_014000_OFF6.csv,California Gnatcatcher,48.0,3.0,0.9926819
20210816_014000_OFF6.csv,Northern Lapwing,48.0,3.0,0.11480647
20210816_014000_OFF6.csv,California Gnatcatcher,51.0,3.0,0.98749685
20210816_014000_OFF6.csv,Northern Lapwing,51.0,3.0,0.46133325
20210816_014000_OFF6.csv,California Gnatcatcher,54.0,3.0,0.99276936
20210816_014000_OFF6.csv,Northern Lapwing,54.0,3.0,0.22330263
20210816_014000_OFF6.csv,California Gnatcatcher,57.0,3.0,0.8489056
20210816_014000_OFF6.csv,Northern Lapwing,57.0,3.0,0.42084056
20210811_211000_OFF2.csv,Western Reef-Heron,39.0,3.0,0.12600294
20210811_211000_OFF2.csv,American Flamingo,42.0,3.0,0.11467686
20210811_211000_OFF2.csv,Greater Flamingo,45.0,3.0,0.13373774
20210811_211000_OFF2.csv,Chilean Flamingo,45.0,3.0,0.114778854
20210811_211000_OFF2.csv,American Flamingo,48.0,3.0,0.10641637
20210811_211000_OFF2.csv,Great Crested Tern,51.0,3.0,0.17493276
20210811_211000_OFF2.csv,Lesser Flamingo,54.0,3.0,0.16195907
20210820_003000_OFF4.csv,California Towhee,0.0,3.0,0.5466802
20210820_003000_OFF4.csv,Malachite Kingfisher,3.0,3.0,0.24432017
20210820_003000_OFF4.csv,California Towhee,15.0,3.0,0.14259815
20210820_003000_OFF4.csv,California Towhee,24.0,3.0,0.14908181
20210820_003000_OFF4.csv,California Towhee,33.0,3.0,0.1267141
20210811_023000_OFF2.csv,Bluethroat,15.0,3.0,0.24794903
20210811_023000_OFF2.csv,Bluethroat,18.0,3.0,0.102590635
20210823_135000_OFF3.csv,California Thrasher,0.0,3.0,0.19221786
20210823_135000_OFF3.csv,California Thrasher,3.0,3.0,0.1565799
20210823_135000_OFF3.csv,Chestnut-bellied Sandgrouse,3.0,3.0,0.12273656
20210823_135000_OFF3.csv,California Thrasher,15.0,3.0,0.62126553
20210823_135000_OFF3.csv,California Thrasher,18.0,3.0,0.21828516
20210823_135000_OFF3.csv,California Thrasher,27.0,3.0,0.41323665
20210823_135000_OFF3.csv,California Thrasher,30.0,3.0,0.15649417
20210823_135000_OFF3.csv,California Thrasher,33.0,3.0,0.7958429
20210823_135000_OFF3.csv,California Towhee,42.0,3.0,0.63177586
20210823_135000_OFF3.csv,California Thrasher,42.0,3.0,0.6156876
20210823_135000_OFF3.csv,Chestnut-bellied Sandgrouse,42.0,3.0,0.10457583
20210823_135000_OFF3.csv,Tropical Mockingbird,45.0,3.0,0.15530905
20210823_135000_OFF3.csv,California Towhee,48.0,3.0,0.7637498
20210823_135000_OFF3.csv,California Thrasher,48.0,3.0,0.10057749
20210823_135000_OFF3.csv,California Towhee,51.0,3.0,0.8226037
20210823_135000_OFF3.csv,California Thrasher,51.0,3.0,0.10626913
20210823_135000_OFF3.csv,Little Grassbird,54.0,3.0,0.18851328
20210823_135000_OFF3.csv,California Towhee,57.0,3.0,0.12944902
20210815_110000_OFF4.csv,Arabian Scops-Owl,6.0,3.0,0.17930545
20210815_110000_OFF4.csv,Arabian Scops-Owl,12.0,3.0,0.11723187
20210815_110000_OFF4.csv,Arabian Scops-Owl,33.0,3.0,0.14152862
20210818_041000_OTH0.csv,Sickle-winged Nightjar,12.0,3.0,0.11543998
20210818_041000_OTH0.csv,Andean Tit-Spinetail,33.0,3.0,0.12094722
20210823_030000_OFF0.csv,Arabian Scops-Owl,18.0,3.0,0.13831773
20210823_030000_OFF0.csv,Arabian Scops-Owl,24.0,3.0,0.22186826
20210823_030000_OFF0.csv,Arabian Scops-Owl,27.0,3.0,0.19721797
