IN FILE,MANUAL ID,OFFSET,DURATION,Confidence
20210820_004000_OFF1.csv,Wrentit,24.0,3.0,0.90061
20210820_004000_OFF1.csv,Reed Parrotbill,24.0,3.0,0.84687227
20210820_004000_OFF1.csv,Wrentit,30.0,3.0,0.7901483
20210820_004000_OFF1.csv,Reed Parrotbill,30.0,3.0,0.23211257
20210820_004000_OFF1.csv,Wrentit,36.0,3.0,0.22008592
20210820_004000_OFF1.csv,Wrentit,39.0,3.0,0.25644198
20210820_004000_OFF1.csv,Reed Parrotbill,39.0,3.0,0.17098954
20210820_004000_OFF1.csv,Oriental Pratincole,42.0,3.0,0.1727547
20210820_004000_OFF1.csv,Wrentit,42.0,3.0,0.13575689999999999
20210824_010000_OFF1.csv,California Thrasher,0.0,3.0,0.7589544
20210824_010000_OFF1.csv,Yellow-billed Cardinal,0.0,3.0,0.11836191
20210824_010000_OFF1.csv,California Thrasher,3.0,3.0,0.3659047
20210824_010000_OFF1.csv,Blue-faced Honeyeater,3.0,3.0,0.26038063
20210824_010000_OFF1.csv,California Thrasher,6.0,3.0,0.33438602
20210824_010000_OFF1.csv,California Thrasher,9.0,3.0,0.40330982
20210824_010000_OFF1.csv,Yellow-billed Cardinal,9.0,3.0,0.23940064
20210824_010000_OFF1.csv,California Thrasher,12.0,3.0,0.27693623
20210824_010000_OFF1.csv,Gray-headed Bullfinch,12.0,3.0,0.18025519
20210824_010000_OFF1.csv,Great-tailed Grackle,12.0,3.0,0.10460428
20210824_010000_OFF1.csv,California Towhee,15.0,3.0,0.40066287
20210824_010000_OFF1.csv,Mourning Sierra-Finch,18.0,3.0,0.14823182
20210824_010000_OFF1.csv,House Finch,18.0,3.0,0.14335610000000001
20210824_010000_OFF1.csv,California Thrasher,21.0,3.0,0.30347140000000006
20210824_010000_OFF1.csv,European Starling,30.0,3.0,0.20352632
20210824_010000_OFF1.csv,California Thrasher,36.0,3.0,0.11269571
20210824_010000_OFF1.csv,Wrentit,42.0,3.0,0.10644643
20210824_010000_OFF1.csv,Wrentit,45.0,3.0,0.46723914
20210824_010000_OFF1.csv,California Thrasher,48.0,3.0,0.13268001
20210824_010000_OFF1.csv,California Thrasher,51.0,3.0,0.22324534
20210824_010000_OFF1.csv,Wrentit,54.0,3.0,0.10910413
20210824_010000_OFF1.csv,Wrentit,57.0,3.0,0.24110678
20210821_024000_OFF5.csv,Arabian Scops-Owl,0.0,3.0,0.11462097
20210821_024000_OFF5.csv,Dwarf Tinamou,24.0,3.0,0.1415888
20210821_024000_OFF5.csv,Dwarf Tinamou,36.0,3.0,0.19211197
20210821_024000_OFF5.csv,Dwarf Tinamou,45.0,3.0,0.13603482
20210818_164000_OFF1.csv,Anna's Hummingbird,18.0,3.0,0.31667265
20210811_133000_OTH1.csv,Crissal Thrasher,30.0,3.0,0.10008396
20210811_133000_OTH1.csv,California Thrasher,48.0,3.0,0.13764353
20210811_133000_OTH1.csv,Ash-throated Flycatcher,54.0,3.0,0.15334111
20210811_133000_OTH1.csv,California Thrasher,57.0,3.0,0.10507673
20210812_025000_OFF5.csv,California Towhee,0.0,3.0,0.781127
20210812_025000_OFF5.csv,California Towhee,6.0,3.0,0.45245704
20210812_025000_OFF5.csv,California Towhee,9.0,3.0,0.28475925
20210812_025000_OFF5.csv,Alström's Warbler,9.0,3.0,0.1433816
20210812_025000_OFF5.csv,California Towhee,12.0,3.0,0.92786354
20210812_025000_OFF5.csv,California Towhee,15.0,3.0,0.9035038000000001
20210812_025000_OFF5.csv,Scissor-tailed Nightjar,15.0,3.0,0.13159212
20210812_025000_OFF5.csv,California Towhee,18.0,3.0,0.76827246
20210812_025000_OFF5.csv,Flavescent Warbler,18.0,3.0,0.100485824
20210812_025000_OFF5.csv,California Towhee,21.0,3.0,0.9186368
20210812_025000_OFF5.csv,California Towhee,24.0,3.0,0.75738406
20210812_025000_OFF5.csv,California Towhee,27.0,3.0,0.9856619000000001
20210812_025000_OFF5.csv,California Towhee,30.0,3.0,0.93808705
20210812_025000_OFF5.csv,California Towhee,33.0,3.0,0.91692686
20210812_025000_OFF5.csv,California Towhee,36.0,3.0,0.9706044
20210812_025000_OFF5.csv,California Towhee,42.0,3.0,0.8994655
20210812_025000_OFF5.csv,Scissor-tailed Nightjar,42.0,3.0,0.21053344
20210812_025000_OFF5.csv,Alström's Warbler,42.0,3.0,0.18906587
20210812_025000_OFF5.csv,California Towhee,45.0,3.0,0.82824993
20210812_025000_OFF5.csv,California Towhee,48.0,3.0,0.7513458000000001
20210812_025000_OFF5.csv,California Towhee,51.0,3.0,0.872375
20210812_025000_OFF5.csv,California Towhee,54.0,3.0,0.8278509000000001
20210812_025000_OFF5.csv,California Towhee,57.0,3.0,0.12176528
20210822_145000_OFF1.csv,California Thrasher,3.0,3.0,0.27458972
20210822_145000_OFF1.csv,Blue-throated Bee-eater,3.0,3.0,0.21444044
20210822_145000_OFF1.csv,Western Bluebird,9.0,3.0,0.20996104
20210822_145000_OFF1.csv,Mountain Black-eye,12.0,3.0,0.29202938
20210822_145000_OFF1.csv,Purple Martin,18.0,3.0,0.11165976
20210822_145000_OFF1.csv,LeConte's Thrasher,33.0,3.0,0.41840768
20210822_145000_OFF1.csv,California Thrasher,36.0,3.0,0.12196447
20210822_145000_OFF1.csv,Anna's Hummingbird,54.0,3.0,0.13120463
20210822_130000_OTH0.csv,Purple Martin,18.0,3.0,0.20112313
20210822_130000_OTH0.csv,Purple Martin,21.0,3.0,0.4484512
20210822_130000_OTH0.csv,Three-striped Flycatcher,21.0,3.0,0.26316106
20210822_130000_OTH0.csv,Gray Vireo,21.0,3.0,0.109840535
20210824_020000_OFF0.csv,California Thrasher,15.0,3.0,0.30786577
20210824_020000_OFF0.csv,Ash-throated Flycatcher,18.0,3.0,0.2530268
20210824_020000_OFF0.csv,Wood Lark,24.0,3.0,0.13335003
20210824_020000_OFF0.csv,California Thrasher,30.0,3.0,0.13483141
20210824_020000_OFF0.csv,California Thrasher,42.0,3.0,0.105069704
20210824_020000_OFF0.csv,California Thrasher,45.0,3.0,0.20108916
20210824_020000_OFF0.csv,Ash-throated Flycatcher,45.0,3.0,0.13127966
20210824_020000_OFF0.csv,California Thrasher,54.0,3.0,0.20540296
20210824_020000_OFF0.csv,California Thrasher,57.0,3.0,0.37127927
20210812_030000_OFF5.csv,Water Pipit,27.0,3.0,0.18519238
20210812_030000_OFF5.csv,Chaco Owl,30.0,3.0,0.10288427
20210812_030000_OFF5.csv,Chaco Owl,33.0,3.0,0.12621427
20210812_030000_OFF5.csv,Chaco Owl,45.0,3.0,0.31918597
20210812_030000_OFF5.csv,Chaco Owl,54.0,3.0,0.2961958
20210812_030000_OFF5.csv,Chaco Owl,57.0,3.0,0.19737977
20210820_015000_OFF3.csv,American Crow,42.0,3.0,0.1752434
20210820_015000_OFF3.csv,Indian Thick-knee,54.0,3.0,0.1426575
20210820_015000_OFF3.csv,Willet,57.0,3.0,0.113253415
20210816_161000_OTH0.csv,California Thrasher,0.0,3.0,0.11049416
20210816_161000_OTH0.csv,California Thrasher,9.0,3.0,0.6841288000000001
20210816_161000_OTH0.csv,California Thrasher,12.0,3.0,0.85293734
20210816_161000_OTH0.csv,Cassin's Kingbird,12.0,3.0,0.24656089
20210816_161000_OTH0.csv,California Thrasher,15.0,3.0,0.34857988
20210816_161000_OTH0.csv,California Thrasher,30.0,3.0,0.12082744
20210816_161000_OTH0.csv,California Thrasher,33.0,3.0,0.14833705
20210816_161000_OTH0.csv,California Thrasher,39.0,3.0,0.4203589
20210816_161000_OTH0.csv,Savanna Nightjar,42.0,3.0,0.12767051
20210816_161000_OTH0.csv,California Thrasher,54.0,3.0,0.74222225
20210813_140000_OFF2.csv,California Towhee,0.0,3.0,0.13878120000000002
20210813_140000_OFF2.csv,Malachite Kingfisher,0.0,3.0,0.10847366
20210813_140000_OFF2.csv,Sage Thrasher,9.0,3.0,0.11825203
20210813_140000_OFF2.csv,Yellow-vented Bulbul,15.0,3.0,0.14384472
20210813_140000_OFF2.csv,California Thrasher,54.0,3.0,0.4855674
20210821_133000_OFF7.csv,Hooded Warbler,0.0,3.0,0.46447942
20210821_133000_OFF7.csv,California Towhee,0.0,3.0,0.44450054
20210821_133000_OFF7.csv,Flavescent Warbler,0.0,3.0,0.11348716
20210821_133000_OFF7.csv,California Towhee,3.0,3.0,0.6987821999999999
20210821_133000_OFF7.csv,Malachite Kingfisher,3.0,3.0,0.6481484000000001
20210821_133000_OFF7.csv,California Towhee,6.0,3.0,0.70920014
20210821_133000_OFF7.csv,California Towhee,9.0,3.0,0.42195258
20210821_133000_OFF7.csv,Malachite Kingfisher,9.0,3.0,0.17302562
20210821_133000_OFF7.csv,Water Pipit,9.0,3.0,0.10769901400000001
20210821_133000_OFF7.csv,Malachite Kingfisher,12.0,3.0,0.6054456
20210821_133000_OFF7.csv,California Towhee,12.0,3.0,0.14654009
20210821_133000_OFF7.csv,California Towhee,15.0,3.0,0.51831067
20210821_133000_OFF7.csv,California Towhee,18.0,3.0,0.8359200000000001
20210821_133000_OFF7.csv,Malachite Kingfisher,18.0,3.0,0.28446370000000004
20210821_133000_OFF7.csv,California Towhee,21.0,3.0,0.8610856
20210821_133000_OFF7.csv,Malachite Kingfisher,21.0,3.0,0.19276343
20210821_133000_OFF7.csv,Malachite Kingfisher,24.0,3.0,0.38695922
20210821_133000_OFF7.csv,California Towhee,24.0,3.0,0.38267434
20210821_133000_OFF7.csv,California Towhee,27.0,3.0,0.15946615
20210821_133000_OFF7.csv,California Towhee,30.0,3.0,0.77918977
20210821_133000_OFF7.csv,California Towhee,33.0,3.0,0.30206059999999996
20210821_133000_OFF7.csv,Malachite Kingfisher,33.0,3.0,0.20985492
20210821_133000_OFF7.csv,California Towhee,36.0,3.0,0.67889106
20210821_133000_OFF7.csv,Malachite Kingfisher,39.0,3.0,0.43657836
20210821_133000_OFF7.csv,California Towhee,39.0,3.0,0.1155028
20210821_133000_OFF7.csv,California Towhee,42.0,3.0,0.36299115
20210821_133000_OFF7.csv,Malachite Kingfisher,42.0,3.0,0.16237612
20210821_133000_OFF7.csv,California Towhee,45.0,3.0,0.14249566
20210821_133000_OFF7.csv,Malachite Kingfisher,54.0,3.0,0.20653546
20210821_133000_OFF7.csv,California Towhee,54.0,3.0,0.12922737
20210821_133000_OFF7.csv,Water Pipit,54.0,3.0,0.11576149599999999
20210821_133000_OFF7.csv,California Towhee,57.0,3.0,0.14174555
20210820_152000_OFF1.csv,American Crow,6.0,3.0,0.13868241
20210820_152000_OFF1.csv,Ring-billed Gull,6.0,3.0,0.100924395
20210820_152000_OFF1.csv,Anna's Hummingbird,12.0,3.0,0.9582499
20210820_152000_OFF1.csv,Gray Monjita,33.0,3.0,0.12341418
20210820_152000_OFF1.csv,Wrentit,42.0,3.0,0.41658264
20210820_152000_OFF1.csv,Reed Parrotbill,42.0,3.0,0.38842532
20210820_152000_OFF1.csv,White-browed Warbler,45.0,3.0,0.1387415
20210820_152000_OFF1.csv,American Crow,57.0,3.0,0.33311284
20210822_162000_OFF7.csv,Parrot Crossbill,24.0,3.0,0.15091279999999999
20210814_163000_OTH1.csv,California Towhee,6.0,3.0,0.48874757
20210814_163000_OTH1.csv,California Towhee,12.0,3.0,0.7896472
20210814_163000_OTH1.csv,California Towhee,15.0,3.0,0.405417
20210814_163000_OTH1.csv,California Towhee,18.0,3.0,0.3887302
20210814_163000_OTH1.csv,Malachite Kingfisher,18.0,3.0,0.20907634
20210814_163000_OTH1.csv,California Towhee,24.0,3.0,0.88758653
20210814_163000_OTH1.csv,California Towhee,27.0,3.0,0.73731047
20210814_163000_OTH1.csv,California Towhee,30.0,3.0,0.95878166
20210824_131000_OFF2.csv,Creamy-bellied Thrush,3.0,3.0,0.10412588
20210824_131000_OFF2.csv,California Thrasher,9.0,3.0,0.17404921
20210824_131000_OFF2.csv,California Thrasher,27.0,3.0,0.13847075
20210824_131000_OFF2.csv,Wrentit,36.0,3.0,0.17043870000000003
20210824_131000_OFF2.csv,California Towhee,39.0,3.0,0.3506603
20210824_131000_OFF2.csv,California Thrasher,45.0,3.0,0.17532206
20210824_131000_OFF2.csv,California Thrasher,48.0,3.0,0.5366976999999999
20210817_131000_OTH0.csv,California Thrasher,0.0,3.0,0.47847829999999997
20210817_131000_OTH0.csv,California Thrasher,3.0,3.0,0.24536909
20210817_131000_OTH0.csv,California Thrasher,15.0,3.0,0.16354023
20210817_131000_OTH0.csv,California Thrasher,24.0,3.0,0.12215769
20210817_131000_OTH0.csv,California Thrasher,27.0,3.0,0.17167504
20210817_131000_OTH0.csv,Crissal Thrasher,27.0,3.0,0.10927237599999999
20210817_131000_OTH0.csv,California Thrasher,36.0,3.0,0.15379652
20210817_131000_OTH0.csv,California Thrasher,39.0,3.0,0.32200429999999997
20210817_131000_OTH0.csv,Song Thrush,42.0,3.0,0.32220683
20210817_131000_OTH0.csv,Crissal Thrasher,42.0,3.0,0.21805465
20210820_030000_OFF6.csv,Crested Doradito,24.0,3.0,0.12920955
20210820_030000_OFF6.csv,Common Poorwill,27.0,3.0,0.78703415
20210820_030000_OFF6.csv,Common Poorwill,30.0,3.0,0.86275375
20210820_030000_OFF6.csv,Crested Doradito,33.0,3.0,0.13931575
20210820_030000_OFF6.csv,Crested Doradito,36.0,3.0,0.29539442
20210820_030000_OFF6.csv,Crested Doradito,57.0,3.0,0.20584844
20210812_005000_OFF5.csv,California Towhee,0.0,3.0,0.90682304
20210812_005000_OFF5.csv,Scissor-tailed Nightjar,0.0,3.0,0.10679266
20210812_005000_OFF5.csv,California Towhee,6.0,3.0,0.61671245
20210812_005000_OFF5.csv,California Towhee,12.0,3.0,0.50269645
20210812_005000_OFF5.csv,California Towhee,21.0,3.0,0.96307516
20210812_005000_OFF5.csv,California Towhee,24.0,3.0,0.98604244
20210812_005000_OFF5.csv,Malachite Kingfisher,27.0,3.0,0.6608714
20210812_005000_OFF5.csv,Malachite Kingfisher,30.0,3.0,0.5598863000000001
20210812_005000_OFF5.csv,California Towhee,33.0,3.0,0.46840677
20210812_005000_OFF5.csv,Malachite Kingfisher,33.0,3.0,0.18934461
20210812_005000_OFF5.csv,Hooded Warbler,33.0,3.0,0.11569245
20210812_005000_OFF5.csv,California Towhee,36.0,3.0,0.57236004
20210812_005000_OFF5.csv,Malachite Kingfisher,36.0,3.0,0.4690202
20210812_005000_OFF5.csv,California Gnatcatcher,42.0,3.0,0.15247376
20210812_005000_OFF5.csv,California Towhee,48.0,3.0,0.81668055
20210812_005000_OFF5.csv,Malachite Kingfisher,48.0,3.0,0.36332798
20210812_005000_OFF5.csv,California Towhee,51.0,3.0,0.18893185
20210812_005000_OFF5.csv,Malachite Kingfisher,51.0,3.0,0.14649585
20210812_005000_OFF5.csv,Malachite Kingfisher,54.0,3.0,0.76641285
20210812_005000_OFF5.csv,California Towhee,54.0,3.0,0.14814448
20210812_145000_OFF7.csv,Common Raven,24.0,3.0,0.15024514
20210812_145000_OFF7.csv,Common Raven,48.0,3.0,0.23201336
20210820_144000_OTH0.csv,Caspian Tern,0.0,3.0,0.17173602
20210820_144000_OTH0.csv,Spotted Towhee,3.0,3.0,0.84341997
20210820_144000_OTH0.csv,Pere David's Laughingthrush,3.0,3.0,0.21672778
20210820_144000_OTH0.csv,Spotted Towhee,6.0,3.0,0.8832305
20210820_144000_OTH0.csv,Burrowing Parakeet,12.0,3.0,0.109649055
20210820_144000_OTH0.csv,Spotted Towhee,15.0,3.0,0.26375455
20210820_144000_OTH0.csv,Spotted Towhee,30.0,3.0,0.11365647599999999
20210820_144000_OTH0.csv,Wrentit,39.0,3.0,0.122463875
20210820_144000_OTH0.csv,Greater Sand-Plover,51.0,3.0,0.14832385
20210822_010000_OFF1.csv,California Thrasher,9.0,3.0,0.15286677
20210822_010000_OFF1.csv,Kentish Plover,12.0,3.0,0.107128486
20210822_010000_OFF1.csv,Wrentit,15.0,3.0,0.20394894
20210822_010000_OFF1.csv,Dark Pewee,15.0,3.0,0.15624791
20210822_010000_OFF1.csv,California Thrasher,24.0,3.0,0.4178911
20210822_010000_OFF1.csv,California Thrasher,42.0,3.0,0.6457537
20210822_010000_OFF1.csv,Yellow-spotted Bush Sparrow,45.0,3.0,0.12046283
20210822_010000_OFF1.csv,California Thrasher,51.0,3.0,0.60386366
20210822_010000_OFF1.csv,Long-toed Stint,54.0,3.0,0.12001205
20210822_010000_OFF1.csv,Bluethroat,57.0,3.0,0.30063379999999995
20210815_022000_OFF7.csv,Pheasant Pigeon,6.0,3.0,0.45825607
20210815_022000_OFF7.csv,Eastern Screech-Owl,6.0,3.0,0.25130773
20210824_022000_OTH0.csv,Greater Sand-Plover,0.0,3.0,0.367502
20210824_022000_OTH0.csv,Chihuahuan Raven,15.0,3.0,0.10845853400000001
20210824_022000_OTH0.csv,Chihuahuan Raven,42.0,3.0,0.2103748
20210824_022000_OTH0.csv,Black-crowned Night-Heron,42.0,3.0,0.15319431
20210821_143000_OFF4.csv,Malachite Kingfisher,6.0,3.0,0.81684726
20210821_143000_OFF4.csv,California Towhee,9.0,3.0,0.91529685
20210821_143000_OFF4.csv,Malachite Kingfisher,12.0,3.0,0.65547746
20210821_143000_OFF4.csv,California Towhee,18.0,3.0,0.3277893
20210821_143000_OFF4.csv,Malachite Kingfisher,18.0,3.0,0.20851885
20210821_143000_OFF4.csv,Malachite Kingfisher,24.0,3.0,0.50628215
20210814_125000_OFF1.csv,Thick-billed Saltator,0.0,3.0,0.38566834
20210814_125000_OFF1.csv,Greater Antillean Bullfinch,0.0,3.0,0.17647997
20210814_125000_OFF1.csv,Greater Antillean Bullfinch,6.0,3.0,0.38021266
20210814_125000_OFF1.csv,Greater Antillean Bullfinch,39.0,3.0,0.38466209999999995
20210814_125000_OFF1.csv,Greater Antillean Bullfinch,48.0,3.0,0.20489079999999998
20210821_005000_OFF4.csv,Desert Finch,9.0,3.0,0.20728356
20210821_005000_OFF4.csv,Wrentit,12.0,3.0,0.27874255
20210821_005000_OFF4.csv,Sincora Antwren,12.0,3.0,0.12546854
20210821_005000_OFF4.csv,California Thrasher,42.0,3.0,0.10707003
20210818_012000_OFF7.csv,Acorn Woodpecker,12.0,3.0,0.108399436
20210818_012000_OFF7.csv,Little Ringed Plover,33.0,3.0,0.38597444
20210818_012000_OFF7.csv,American Crow,39.0,3.0,0.7204746
20210818_012000_OFF7.csv,Barred Antshrike,42.0,3.0,0.1485533
20210818_012000_OFF7.csv,American Crow,42.0,3.0,0.13606104
20210818_012000_OFF7.csv,American Crow,45.0,3.0,0.40576494
20210818_012000_OFF7.csv,Black-headed Gull,48.0,3.0,0.19285806
20210818_012000_OFF7.csv,American Crow,51.0,3.0,0.40962029999999994
20210818_012000_OFF7.csv,American Crow,54.0,3.0,0.29710478
20210818_012000_OFF7.csv,Slender-billed Gull,54.0,3.0,0.15749294
20210820_163000_OFF4.csv,House Finch,33.0,3.0,0.25015152
20210820_163000_OFF4.csv,Sooty-fronted Spinetail,33.0,3.0,0.15498933
20210820_163000_OFF4.csv,Cape Verde Sparrow,33.0,3.0,0.1037982
20210820_163000_OFF4.csv,House Finch,36.0,3.0,0.4089845
20210820_163000_OFF4.csv,Cape Verde Sparrow,36.0,3.0,0.17470701
20210820_163000_OFF4.csv,Lemon-rumped Tanager,36.0,3.0,0.102014855
20210820_163000_OFF4.csv,Saxaul Sparrow,45.0,3.0,0.15678354
20210817_005000_OFF4.csv,California Thrasher,21.0,3.0,0.21141809
20210817_005000_OFF4.csv,Yellow-throated Sparrow,21.0,3.0,0.10209863
20210818_030000_OFF3.csv,Common Poorwill,42.0,3.0,0.86865675
20210818_030000_OFF3.csv,Common Poorwill,45.0,3.0,0.9998242
20210818_030000_OFF3.csv,Common Poorwill,48.0,3.0,0.9985030999999999
20210818_030000_OFF3.csv,Common Poorwill,51.0,3.0,0.999534
20210818_030000_OFF3.csv,Common Poorwill,54.0,3.0,0.99967515
20210818_030000_OFF3.csv,Common Poorwill,57.0,3.0,0.9993894
20210822_142000_OFF3.csv,California Towhee,30.0,3.0,0.4760210999999999
20210822_142000_OFF3.csv,Wrentit,36.0,3.0,0.6356426
20210822_142000_OFF3.csv,Hooded Warbler,39.0,3.0,0.16420720000000003
20210822_142000_OFF3.csv,Malachite Kingfisher,39.0,3.0,0.12535888
20210822_142000_OFF3.csv,Wrentit,42.0,3.0,0.13133079
20210822_142000_OFF3.csv,California Towhee,45.0,3.0,0.35585612
20210822_142000_OFF3.csv,California Towhee,48.0,3.0,0.15609202
20210822_142000_OFF3.csv,Wrentit,51.0,3.0,0.13364981
20210822_142000_OFF3.csv,Collared Kingfisher,51.0,3.0,0.11019274
20210822_142000_OFF3.csv,Wrentit,54.0,3.0,0.49956948
20210815_144000_OFF3.csv,Wood Lark,3.0,3.0,0.21291742
20210815_144000_OFF3.csv,Wood Lark,9.0,3.0,0.27789217
20210815_144000_OFF3.csv,Anna's Hummingbird,12.0,3.0,0.21615852
20210815_144000_OFF3.csv,Morelet's Seedeater,15.0,3.0,0.19352397
20210815_144000_OFF3.csv,Indigo Macaw,27.0,3.0,0.108430214
20210813_125000_OFF7.csv,California Towhee,0.0,3.0,0.9700869000000001
20210813_125000_OFF7.csv,California Towhee,3.0,3.0,0.6716718
20210813_125000_OFF7.csv,California Towhee,6.0,3.0,0.9661045
20210813_125000_OFF7.csv,California Towhee,9.0,3.0,0.98766613
20210813_125000_OFF7.csv,California Towhee,12.0,3.0,0.968982
20210813_125000_OFF7.csv,California Towhee,18.0,3.0,0.8557521999999999
20210813_125000_OFF7.csv,Malachite Kingfisher,18.0,3.0,0.12123489400000001
20210813_125000_OFF7.csv,Flavescent Warbler,18.0,3.0,0.11272405
20210813_125000_OFF7.csv,California Towhee,21.0,3.0,0.92545944
20210813_125000_OFF7.csv,Malachite Kingfisher,21.0,3.0,0.44822863
20210813_125000_OFF7.csv,California Towhee,24.0,3.0,0.9892909
20210813_125000_OFF7.csv,California Towhee,27.0,3.0,0.9683451
20210813_125000_OFF7.csv,California Towhee,30.0,3.0,0.9031904000000001
20210813_125000_OFF7.csv,Malachite Kingfisher,30.0,3.0,0.17332824
20210813_125000_OFF7.csv,California Towhee,33.0,3.0,0.7338015999999999
20210813_125000_OFF7.csv,California Towhee,39.0,3.0,0.8808064
20210813_125000_OFF7.csv,California Towhee,42.0,3.0,0.7689678000000001
20210813_125000_OFF7.csv,Malachite Kingfisher,42.0,3.0,0.11954387
20210813_125000_OFF7.csv,California Towhee,48.0,3.0,0.92154527
20210813_125000_OFF7.csv,California Towhee,51.0,3.0,0.9118665000000001
20210813_125000_OFF7.csv,California Towhee,54.0,3.0,0.98450524
20210813_125000_OFF7.csv,California Towhee,57.0,3.0,0.83449847
20210821_013000_OFF0.csv,European Bee-eater,45.0,3.0,0.51282734
20210821_013000_OFF0.csv,Yellow-vented Bulbul,45.0,3.0,0.44375154
20210821_013000_OFF0.csv,California Thrasher,48.0,3.0,0.55651754
20210816_132000_OFF4.csv,Wrentit,3.0,3.0,0.90286887
20210816_132000_OFF4.csv,Reed Parrotbill,3.0,3.0,0.4365193
20210816_132000_OFF4.csv,California Thrasher,6.0,3.0,0.38146183
20210816_132000_OFF4.csv,California Thrasher,9.0,3.0,0.60029674
20210816_132000_OFF4.csv,Cape Bulbul,9.0,3.0,0.18176082
20210816_132000_OFF4.csv,Chalk-browed Mockingbird,9.0,3.0,0.17387156
20210816_132000_OFF4.csv,Wrentit,15.0,3.0,0.9750103999999999
20210816_132000_OFF4.csv,Reed Parrotbill,15.0,3.0,0.21540447
20210816_132000_OFF4.csv,Wrentit,18.0,3.0,0.33996657
20210816_132000_OFF4.csv,Black-tailed Crake,18.0,3.0,0.12084654
20210816_132000_OFF4.csv,California Thrasher,21.0,3.0,0.35078955
20210816_132000_OFF4.csv,California Thrasher,27.0,3.0,0.8381097
20210816_132000_OFF4.csv,California Thrasher,30.0,3.0,0.7887967
20210816_132000_OFF4.csv,Brown-crested Flycatcher,42.0,3.0,0.46462113
20210816_132000_OFF4.csv,California Thrasher,45.0,3.0,0.19039376
20210816_132000_OFF4.csv,California Thrasher,48.0,3.0,0.13467711
20210824_141000_OFF4.csv,Crissal Thrasher,0.0,3.0,0.21219938
20210824_141000_OFF4.csv,California Thrasher,0.0,3.0,0.17800307
20210824_141000_OFF4.csv,California Thrasher,15.0,3.0,0.52719355
20210824_141000_OFF4.csv,California Thrasher,18.0,3.0,0.5212411
20210824_141000_OFF4.csv,California Thrasher,30.0,3.0,0.47925678
20210824_141000_OFF4.csv,California Thrasher,33.0,3.0,0.25291526
20210824_141000_OFF4.csv,Wrentit,45.0,3.0,0.19753404
20210824_141000_OFF4.csv,Little Ringed Plover,45.0,3.0,0.13696584
20210823_152000_OFF5.csv,Red-billed Chough,33.0,3.0,0.13254882
20210818_164000_OFF2.csv,California Towhee,3.0,3.0,0.66574407
20210818_164000_OFF2.csv,California Towhee,57.0,3.0,0.16819943
20210818_164000_OFF2.csv,Malachite Kingfisher,57.0,3.0,0.15811867
20210820_010000_OFF6.csv,Pearl Kite,51.0,3.0,0.27215406
20210820_010000_OFF6.csv,Wrentit,54.0,3.0,0.61840016
20210820_010000_OFF6.csv,Reed Parrotbill,54.0,3.0,0.3453772
20210820_010000_OFF6.csv,Little Ringed Plover,57.0,3.0,0.33692333
20210820_010000_OFF6.csv,Wrentit,57.0,3.0,0.2843973
20210816_144000_OFF2.csv,California Towhee,27.0,3.0,0.10082556
20210816_144000_OFF2.csv,California Towhee,33.0,3.0,0.88699067
20210816_144000_OFF2.csv,Scissor-tailed Nightjar,33.0,3.0,0.50389796
20210816_144000_OFF2.csv,California Towhee,39.0,3.0,0.19431320000000002
20210822_004000_OFF5.csv,California Towhee,45.0,3.0,0.24671529
20210818_005000_OFF2.csv,Warbling Doradito,6.0,3.0,0.11310863
20210818_005000_OFF2.csv,Stripe-backed Bittern,15.0,3.0,0.17151858
20210818_005000_OFF2.csv,Sharp-tailed Grouse,15.0,3.0,0.13016517
20210818_005000_OFF2.csv,Warbling Doradito,21.0,3.0,0.105951495
20210818_005000_OFF2.csv,Common Sandpiper,24.0,3.0,0.12061196
20210818_005000_OFF2.csv,Warbling Doradito,45.0,3.0,0.13502921
20210818_135000_OTH0.csv,Wrentit,6.0,3.0,0.17431259999999998
20210818_135000_OTH0.csv,Sage Thrasher,9.0,3.0,0.47776599999999997
20210818_135000_OTH0.csv,California Thrasher,9.0,3.0,0.18525718
20210818_135000_OTH0.csv,Southern Anteater-Chat,9.0,3.0,0.13429508
20210818_135000_OTH0.csv,LeConte's Thrasher,9.0,3.0,0.12653811
20210818_135000_OTH0.csv,Sage Thrasher,21.0,3.0,0.3034648
20210818_135000_OTH0.csv,Curve-billed Thrasher,21.0,3.0,0.11609155
20210818_135000_OTH0.csv,California Thrasher,36.0,3.0,0.25402656
20210818_135000_OTH0.csv,Common Bulbul,36.0,3.0,0.12467573
20210818_135000_OTH0.csv,California Thrasher,51.0,3.0,0.16693501
20210818_135000_OTH0.csv,Española Mockingbird,51.0,3.0,0.109185845
20210818_135000_OTH0.csv,European Bee-eater,57.0,3.0,0.15657535
20210818_135000_OTH0.csv,Curve-billed Thrasher,57.0,3.0,0.11009407
20210818_005000_OFF7.csv,California Thrasher,6.0,3.0,0.21333425
20210818_005000_OFF7.csv,California Thrasher,39.0,3.0,0.5007828
20210817_024000_OFF0.csv,Dwarf Tinamou,0.0,3.0,0.31059664
20210817_024000_OFF0.csv,Dwarf Tinamou,3.0,3.0,0.13309959
20210817_024000_OFF0.csv,Lesser Yellowlegs,6.0,3.0,0.19222088
20210817_024000_OFF0.csv,Reed Parrotbill,9.0,3.0,0.4458942
20210817_024000_OFF0.csv,Wrentit,9.0,3.0,0.14560954
