Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
76	Spectrogram 1	1	69.0	72.0	150	12000	rucant2	Rufous-capped Antthrush	0.1059
77	Spectrogram 1	1	75.0	78.0	150	12000	scrpih1	Screaming Piha	0.3792
78	Spectrogram 1	1	75.0	78.0	150	12000	rucant2	Rufous-capped Antthrush	0.1068
79	Spectrogram 1	1	78.0	81.0	150	12000	scrpih1	Screaming Piha	0.9390
80	Spectrogram 1	1	81.0	84.0	150	12000	scrpih1	Screaming Piha	0.8796
81	Spectrogram 1	1	84.0	87.0	150	12000	scrpih1	Screaming Piha	0.9708
82	Spectrogram 1	1	87.0	90.0	150	12000	blctro1	Blue-crowned Trogon	0.1704
83	Spectrogram 1	1	87.0	90.0	150	12000	rucant2	Rufous-capped Antthrush	0.1678
84	Spectrogram 1	1	87.0	90.0	150	12000	webwoo1	Wedge-billed Woodcreeper	0.1049
85	Spectrogram 1	1	9.0	12.0	150	12000	rucant2	Rufous-capped Antthrush	0.2290
86	Spectrogram 1	1	90.0	93.0	150	12000	scrpih1	Screaming Piha	0.3601
87	Spectrogram 1	1	90.0	93.0	150	12000	rucant2	Rufous-capped Antthrush	0.2169
88	Spectrogram 1	1	93.0	96.0	150	12000	scrpih1	Screaming Piha	0.3662
89	Spectrogram 1	1	93.0	96.0	150	12000	rucant2	Rufous-capped Antthrush	0.1471
90	Spectrogram 1	1	99.0	102.0	150	12000	scrpih1	Screaming Piha	0.3403
