Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
47	Spectrogram 1	1	78.0	81.0	150	12000	scrpih1	Screaming Piha	0.2634
48	Spectrogram 1	1	81.0	84.0	150	12000	stcant3	Streak-capped Antwren	0.6443
49	Spectrogram 1	1	84.0	87.0	150	12000	whltyr1	White-lored Tyrannulet	0.4399
50	Spectrogram 1	1	9.0	12.0	150	12000	bltant2	Black-throated Antbird	0.1705
51	Spectrogram 1	1	9.0	12.0	150	12000	t-11061759	Eastern Chipmunk	0.1289
52	Spectrogram 1	1	9.0	12.0	150	12000	whltyr1	White-lored Tyrannulet	0.1196
53	Spectrogram 1	1	90.0	93.0	150	12000	whltyr1	White-lored Tyrannulet	0.2650
54	Spectrogram 1	1	93.0	96.0	150	12000	scrpih1	Screaming Piha	0.4652
55	Spectrogram 1	1	93.0	96.0	150	12000	dutcan1	Dusky-tailed Canastero	0.4242
56	Spectrogram 1	1	93.0	96.0	150	12000	oliwoo1	Olivaceous Woodcreeper	0.2050
57	Spectrogram 1	1	93.0	96.0	150	12000	whctyr1	White-crested Tyrannulet	0.1015
58	Spectrogram 1	1	99.0	102.0	150	12000	whltyr1	White-lored Tyrannulet	0.5240
59	Spectrogram 1	1	99.0	102.0	150	12000	partan1	Paradise Tanager	0.1095
60	Spectrogram 1	1	99.0	102.0	150	12000	rubeup1	Rufous-bellied Euphonia	0.1060
