Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
51	Spectrogram 1	1	81.0	84.0	150	12000	gohman1	Golden-headed Manakin	0.1517
52	Spectrogram 1	1	81.0	84.0	150	12000	parjac1	Paradise Jacamar	0.1485
53	Spectrogram 1	1	81.0	84.0	150	12000	dwtman1	Dwarf Tyrant-Manakin	0.1442
54	Spectrogram 1	1	84.0	87.0	150	12000	mocant1	Mouse-colored Antshrike	0.1990
55	Spectrogram 1	1	87.0	90.0	150	12000	mocant1	Mouse-colored Antshrike	0.1416
56	Spectrogram 1	1	9.0	12.0	150	12000	scrpih1	Screaming Piha	0.9346
57	Spectrogram 1	1	90.0	93.0	150	12000	webwoo1	Wedge-billed Woodcreeper	0.5283
58	Spectrogram 1	1	90.0	93.0	150	12000	gohman1	Golden-headed Manakin	0.1082
59	Spectrogram 1	1	93.0	96.0	150	12000	webwoo1	Wedge-billed Woodcreeper	0.8895
60	Spectrogram 1	1	96.0	99.0	150	12000	rucant2	Rufous-capped Antthrush	0.1035
61	Spectrogram 1	1	99.0	102.0	150	12000	mocant1	Mouse-colored Antshrike	0.1354
