Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
52	Spectrogram 1	1	51.0	54.0	150	12000	scrpih1	Screaming Piha	0.9984
53	Spectrogram 1	1	54.0	57.0	150	12000	scrpih1	Screaming Piha	0.9986
54	Spectrogram 1	1	57.0	60.0	150	12000	scrpih1	Screaming Piha	0.9937
55	Spectrogram 1	1	6.0	9.0	150	12000	scrpih1	Screaming Piha	0.9959
56	Spectrogram 1	1	60.0	63.0	150	12000	scrpih1	Screaming Piha	0.8711
57	Spectrogram 1	1	63.0	66.0	150	12000	scrpih1	Screaming Piha	0.9978
58	Spectrogram 1	1	66.0	69.0	150	12000	scrpih1	Screaming Piha	0.9992
59	Spectrogram 1	1	69.0	72.0	150	12000	scrpih1	Screaming Piha	0.9912
60	Spectrogram 1	1	72.0	75.0	150	12000	scrpih1	Screaming Piha	0.9966
61	Spectrogram 1	1	75.0	78.0	150	12000	scrpih1	Screaming Piha	0.9504
62	Spectrogram 1	1	78.0	81.0	150	12000	scrpih1	Screaming Piha	0.9426
63	Spectrogram 1	1	81.0	84.0	150	12000	scrpih1	Screaming Piha	0.9852
64	Spectrogram 1	1	84.0	87.0	150	12000	scrpih1	Screaming Piha	0.9890
65	Spectrogram 1	1	87.0	90.0	150	12000	scrpih1	Screaming Piha	0.9632
66	Spectrogram 1	1	87.0	90.0	150	12000	blhori1	Black-hooded Oriole	0.1513
67	Spectrogram 1	1	87.0	90.0	150	12000	mocant1	Mouse-colored Antshrike	0.1043
68	Spectrogram 1	1	9.0	12.0	150	12000	scrpih1	Screaming Piha	0.9956
69	Spectrogram 1	1	90.0	93.0	150	12000	scrpih1	Screaming Piha	0.9866
70	Spectrogram 1	1	93.0	96.0	150	12000	scrpih1	Screaming Piha	0.9976
71	Spectrogram 1	1	96.0	99.0	150	12000	scrpih1	Screaming Piha	0.9995
72	Spectrogram 1	1	99.0	102.0	150	12000	scrpih1	Screaming Piha	0.9951
