Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
56	Spectrogram 1	1	3.0	6.0	150	12000	whcsap1	White-chinned Sapphire	0.7643
57	Spectrogram 1	1	3.0	6.0	150	12000	scrpih1	Screaming Piha	0.1861
58	Spectrogram 1	1	30.0	33.0	150	12000	scrpih1	Screaming Piha	0.9974
59	Spectrogram 1	1	33.0	36.0	150	12000	scrpih1	Screaming Piha	0.9584
60	Spectrogram 1	1	36.0	39.0	150	12000	scrpih1	Screaming Piha	0.9996
61	Spectrogram 1	1	39.0	42.0	150	12000	scrpih1	Screaming Piha	0.4339
62	Spectrogram 1	1	39.0	42.0	150	12000	whcsap1	White-chinned Sapphire	0.3815
63	Spectrogram 1	1	39.0	42.0	150	12000	gocspa1	Golden-crowned Spadebill	0.1686
64	Spectrogram 1	1	42.0	45.0	150	12000	scrpih1	Screaming Piha	0.9995
65	Spectrogram 1	1	45.0	48.0	150	12000	scrpih1	Screaming Piha	0.8053
66	Spectrogram 1	1	48.0	51.0	150	12000	scrpih1	Screaming Piha	0.9965
67	Spectrogram 1	1	51.0	54.0	150	12000	scrpih1	Screaming Piha	0.9994
68	Spectrogram 1	1	54.0	57.0	150	12000	scrpih1	Screaming Piha	0.9935
69	Spectrogram 1	1	57.0	60.0	150	12000	scrpih1	Screaming Piha	0.9831
70	Spectrogram 1	1	6.0	9.0	150	12000	scrpih1	Screaming Piha	0.6167
71	Spectrogram 1	1	60.0	63.0	150	12000	scrpih1	Screaming Piha	0.9980
72	Spectrogram 1	1	63.0	66.0	150	12000	scrpih1	Screaming Piha	0.4994
73	Spectrogram 1	1	66.0	69.0	150	12000	scrpih1	Screaming Piha	0.9995
74	Spectrogram 1	1	69.0	72.0	150	12000	scrpih1	Screaming Piha	0.2091
75	Spectrogram 1	1	72.0	75.0	150	12000	scrpih1	Screaming Piha	0.9992
76	Spectrogram 1	1	75.0	78.0	150	12000	scrpih1	Screaming Piha	0.9244
77	Spectrogram 1	1	78.0	81.0	150	12000	scrpih1	Screaming Piha	0.9979
78	Spectrogram 1	1	81.0	84.0	150	12000	scrpih1	Screaming Piha	0.9995
79	Spectrogram 1	1	87.0	90.0	150	12000	scrpih1	Screaming Piha	0.7601
80	Spectrogram 1	1	9.0	12.0	150	12000	scrpih1	Screaming Piha	0.9182
81	Spectrogram 1	1	90.0	93.0	150	12000	scrpih1	Screaming Piha	0.8934
82	Spectrogram 1	1	90.0	93.0	150	12000	tubmot1	Turquoise-browed Motmot	0.1650
83	Spectrogram 1	1	90.0	93.0	150	12000	cosowl1	Collared Scops-Owl	0.1265
84	Spectrogram 1	1	93.0	96.0	150	12000	scrpih1	Screaming Piha	0.9998
85	Spectrogram 1	1	99.0	102.0	150	12000	scrpih1	Screaming Piha	0.9988
